IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_828,Fingerprint_821,Fingerprint_818,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_611,MOT_2D_linker_CSV,MOT_2D_linker_EXP,SDOM_subdomainI,SDOM_subdomainI_EXP,SDOM_subdomainV_CSV,EXP_FASTK,EXP_BTK,EXP_CDKL4,EXP_SRPK3,EXP_MARK3,EXP_MET,Predicted IC50,Validation
5.003824,1290808,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,4.8735026413,4
5.63782,1290810,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,5.0893379059,9
3.685461,1290813,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,4.1099250094,2
4.11516,1290814,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,5.1059020159,8
1.918078,907173,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,3.2054033563,9
3.322667,908150,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,3.5971260974,3
2.43063,908152,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,3.5033155523,10
3.280696,908470,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,3.6627431786,8
3.227442,1240131,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,2.9555161493,8
2.91657,1240135,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,3.4215766243,6
1.887723,1240136,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,2.3292166255,4
2.744286,1240138,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,3.6474557418,4
0.974739,1240139,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,1.1163588894,4
2.61674,1240141,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,3.817947947,6
2.762669,1290808,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,3.2783003191,10
3.001836,1290810,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,3.9213029829,7
2.521105,1290813,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,2.6917761328,7
1.889465,1290814,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,3.7535072362,9
4.356204,907173,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,4.1851497265,5
5.645063,908150,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,4.8805050947,8
3.882974,908152,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,4.8979203356,9
5.456871,908470,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,5.6326120584,6
5.024439,1240131,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,4.9758447265,7
4.870187,1240135,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,4.7922481148,9
4.1203,1240136,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,5.0775138533,3
4.170631,1240138,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,4.5720483582,10
4.679972,1240139,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,4.9809327989,7
3.937151,1240141,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,4.9166100163,8
4.881369,1290808,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,4.4923005757,5
5.63782,1290810,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,4.9003943216,5
3.564579,1290813,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,4.7755272304,6
4.302921,1290814,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,4.965518283,10
3.785692,907173,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,3.7813133513,7
1.70659,908150,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,2.9317413529,1
4.330914,908152,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,3.1717925445,9
2.775845,908470,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,2.9728503175,7
1.971892,1240131,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,2.7626649945,5
2.340659,1240135,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,2.3917406736,6
1.123172,1240136,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,2.5172676802,1
0.287805,1240138,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,0.5436567823,8
1.267175,1240139,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,3.3074942384,0,5.0660121893,2.5942349983,2.7810261061,2.9620923036,7.9639907501,5.2299965676,2.0044752405,10
3.382792,1240141,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,3.5858790274,5
2.258086,1290808,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,2.6093399483,9
2.882199,1290810,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,2.466622017,10
2.13781,1290813,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,2.1460341051,7
3.308024,1290814,256,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,1,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,2.5441970907,7
2.826472,907173,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,2.7035172538,2
2.646036,908150,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,2.7025644808,2
3.954606,908152,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,2.7882372351,3
5.415763,908470,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,4.2136700284,3
4.518896,1240131,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,3.7529556648,5
4.090498,1240135,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,4.7293926036,3
3.464519,1240136,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,3.4373588375,2
2.794733,1240138,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,3.143647776,8
5.603793,1240141,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,5.0233855421,5
4.907755,1290808,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,2.9216324179,5
5.287537,1290810,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,5.0209655045,6
1.876407,1290813,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,2.5660598298,10
4.550547,1290814,257,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,0,1,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,4.9624006579,3
1.884626,907173,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,1.5301425213,5
1.950511,908150,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,2.0762449143,7
4.763452,908152,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,3.5443739378,3
3.045524,908470,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,2.9923483382,7
2.475492,1240131,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,3.0605243298,2
1.763044,1240135,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,4.9271462041,1
4.174119,1240136,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,3.1805701997,5
2.02124,1240138,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,2.3290830972,5
5.577934,1240141,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,4.9013687,6
4.222227,1290808,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,3.5133210904,6
5.420267,1290810,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,4.8617024509,4
2.226134,1290813,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,1.4136086208,10
4.882869,1290814,260,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,1,0,0,0,0,0,1,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,4.8122402277,4
4.305733,907173,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,4.0672073628,10
3.348698,908150,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,3.6997527407,9
4.063259,908152,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,3.7545049504,4
4.288471,908470,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,4.8069560415,7
4.479715,1240131,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,4.0324398605,2
3.925888,1240135,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,3.94325214,7
4.487034,1240136,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,4.2902727486,7
4.797204,1240138,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,3.8021120894,3
4.749623,1240141,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,3.814294234,2
3.809294,1290808,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,3.1961780031,9
4.77545,1290810,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,4.5294714917,8
0.683049,1290813,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,0.9403174002,3
4.543919,1290814,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,1,0,0,1,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,3.7879820139,9
4.91557,907173,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,5.0872433091,5
5.897269,908150,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,5.3314729547,6
5.432949,908152,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,4.9544696916,9
5.728572,908470,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,5.1687910444,4
5.969162,1240131,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,5.3206673007,3
5.087002,1240135,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,4.6407364121,6
5.449122,1240136,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,5.2722088005,7
6.214875,1240138,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,5.2478109429,9
3.803591,1240141,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,5.2497536634,3
5.634135,1290808,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,4.532624154,5
5.922779,1290810,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,5.249442732,1
4.931055,1290813,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,2.9219608852,0,5.2091791815,2.7033667794,2.8815490129,2.9700180131,8.3999678668,3.5839208004,4.0546417578,1
5.892791,1290814,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0.859703,4.4170555399,0,0,0.859703,5.7291578198,2.8107565076,3.0205928128,2.7246295648,6.7380170913,6.1791634205,5.2380068356,3
0.262697,907173,273,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.728878424,2.7360690798,3.0389984847,2.9151501544,8.0093635257,3.6171489264,1.8335688113,4
-1.598577,908150,273,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1184414732,2.8330325461,2.8930331312,2.8019659182,7.3629118232,4.7177303391,1.4465623207,7
0.966578,908152,273,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,3.019345519,2.77312149,7.2646683493,6.3986407051,2.4570917425,10
3.98777,908470,273,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.0338054432,2.8585885655,3.0617882165,2.8981803294,6.4082951375,6.8452164516,2.5994749638,1
1.097663,1240131,273,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,3.0044063676,2.6761225577,7.184922426,5.7032508986,1.827709776,5
2.825035,1240135,273,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.810756,5.674709318,2.6813974884,2.8794079827,2.7073185571,6.3910850929,6.719408951,2.0051115138,4
0.720025,1240136,273,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,2.9929413828,2.8169198586,7.4748193676,5.3429343093,1.9727046147,7
-0.388069,1240138,273,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,3.0182824456,2.8929983091,6.9686554229,3.7901887808,1.019283295,7
2.949284,1240141,273,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,1.523447,7.9756568119,0,0,1.523447,6.4031710619,2.9042703236,3.1031175161,2.7241475803,8.0168999017,4.5560182127,3.7939773345,5
0.219545,1290808,273,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,3.0833104752,2.6393769078,7.7022311315,4.894914513,2.0144079048,10
0.591669,1290810,273,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0.774333,7.8158529229,0,0,0.774333,6.2605903315,2.8876571178,3.1100800334,2.7006493603,6.9991600358,5.551111691,3.4779816016,1
