IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_819,Fingerprint_818,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_780,Fingerprint_776,Fingerprint_710,Fingerprint_709,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_648,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,GO_0034976,EXP_STK10,EXP_PLK3,EXP_PRKCG,EXP_CLK4,EXP_TLK1
0.942338,906795,1038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
1.603811,906864,1038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
1.867132,910568,1038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
2.355958,924102,1038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5.28059960963195,5.06041235047667,3.39549736219268,4.24412951629935,5.53446487036362
1.799093,924104,1038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5.48716707562014,5.73655649453328,3.34166288946044,4.20028534865674,5.28925074012517
1.597141,924238,1038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4.91131964764162,5.20153042148274,3.25642281824346,4.87761746333998,5.63840454985211
3.574859,930299,1038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,3.04104577391178,4.04982718235952,3.14678147029222,3.70194696937215,6.27436153501229
1.199483,1240154,1038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4.71624443945529,5.62125431963703,3.46932383903756,5.09347690339382,5.10722564467461
1.979003,1240223,1038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4.67188758372136,5.67523113807427,3.28920477838828,4.17050825840553,5.52961498888664
2.45331,1290722,1038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,4.85408696374281,4.5379167929399,3.29299223653564,4.429553629243,5.38847990851051
4.24674,906696,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,5.68876337344013,5.0922033689084,3.29130973288756,4.10599218666686,5.16410085405022
5.304008,906795,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
4.936203,906864,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
4.470123,910568,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
5.002848,924102,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,5.28059960963195,5.06041235047667,3.39549736219268,4.24412951629935,5.53446487036362
4.281061,924104,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,5.48716707562014,5.73655649453328,3.34166288946044,4.20028534865674,5.28925074012517
4.525571,924238,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,4.91131964764162,5.20153042148274,3.25642281824346,4.87761746333998,5.63840454985211
5.93407,930299,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,3.04104577391178,4.04982718235952,3.14678147029222,3.70194696937215,6.27436153501229
4.116706,1240154,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,4.71624443945529,5.62125431963703,3.46932383903756,5.09347690339382,5.10722564467461
5.161611,1240223,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,4.67188758372136,5.67523113807427,3.28920477838828,4.17050825840553,5.52961498888664
4.950581,1290722,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,4.85408696374281,4.5379167929399,3.29299223653564,4.429553629243,5.38847990851051
3.597231,906696,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5.68876337344013,5.0922033689084,3.29130973288756,4.10599218666686,5.16410085405022
4.927986,906795,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
3.563529,906864,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
2.620335,910568,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
2.538078,924102,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5.28059960963195,5.06041235047667,3.39549736219268,4.24412951629935,5.53446487036362
3.410669,924104,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5.48716707562014,5.73655649453328,3.34166288946044,4.20028534865674,5.28925074012517
4.289204,924238,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,4.91131964764162,5.20153042148274,3.25642281824346,4.87761746333998,5.63840454985211
2.451308,930299,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,3.04104577391178,4.04982718235952,3.14678147029222,3.70194696937215,6.27436153501229
2.361712,1240154,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,4.71624443945529,5.62125431963703,3.46932383903756,5.09347690339382,5.10722564467461
3.738743,1240223,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,4.67188758372136,5.67523113807427,3.28920477838828,4.17050825840553,5.52961498888664
4.107589,1290722,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,4.85408696374281,4.5379167929399,3.29299223653564,4.429553629243,5.38847990851051
2.218057,906696,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,5.68876337344013,5.0922033689084,3.29130973288756,4.10599218666686,5.16410085405022
4.822336,906795,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
4.13545,906864,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
3.760726,910568,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
3.276226,924102,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,5.28059960963195,5.06041235047667,3.39549736219268,4.24412951629935,5.53446487036362
3.72375,924104,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,5.48716707562014,5.73655649453328,3.34166288946044,4.20028534865674,5.28925074012517
4.530098,924238,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4.91131964764162,5.20153042148274,3.25642281824346,4.87761746333998,5.63840454985211
5.429668,930299,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3.04104577391178,4.04982718235952,3.14678147029222,3.70194696937215,6.27436153501229
3.60276,1240154,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4.71624443945529,5.62125431963703,3.46932383903756,5.09347690339382,5.10722564467461
4.484514,1240223,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4.67188758372136,5.67523113807427,3.28920477838828,4.17050825840553,5.52961498888664
4.52468,1290722,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,4.85408696374281,4.5379167929399,3.29299223653564,4.429553629243,5.38847990851051
2.664176,906696,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,5.68876337344013,5.0922033689084,3.29130973288756,4.10599218666686,5.16410085405022
2.158939,906795,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
1.012565,906864,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
2.913388,910568,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
3.023309,924102,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,5.28059960963195,5.06041235047667,3.39549736219268,4.24412951629935,5.53446487036362
2.14696,924104,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,5.48716707562014,5.73655649453328,3.34166288946044,4.20028534865674,5.28925074012517
1.128948,924238,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,4.91131964764162,5.20153042148274,3.25642281824346,4.87761746333998,5.63840454985211
3.21727,930299,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,3.04104577391178,4.04982718235952,3.14678147029222,3.70194696937215,6.27436153501229
0.198639,1240154,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,4.71624443945529,5.62125431963703,3.46932383903756,5.09347690339382,5.10722564467461
1.593743,906696,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.68876337344013,5.0922033689084,3.29130973288756,4.10599218666686,5.16410085405022
3.154958,906795,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
2.354841,906864,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
1.482147,910568,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
3.346143,924102,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.28059960963195,5.06041235047667,3.39549736219268,4.24412951629935,5.53446487036362
2.717266,924104,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.48716707562014,5.73655649453328,3.34166288946044,4.20028534865674,5.28925074012517
1.98416,924238,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.91131964764162,5.20153042148274,3.25642281824346,4.87761746333998,5.63840454985211
4.179523,930299,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3.04104577391178,4.04982718235952,3.14678147029222,3.70194696937215,6.27436153501229
2.507174,1240154,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.71624443945529,5.62125431963703,3.46932383903756,5.09347690339382,5.10722564467461
2.303889,1240223,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.67188758372136,5.67523113807427,3.28920477838828,4.17050825840553,5.52961498888664
3.415255,1290722,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,4.85408696374281,4.5379167929399,3.29299223653564,4.429553629243,5.38847990851051
0.909311,906696,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.68876337344013,5.0922033689084,3.29130973288756,4.10599218666686,5.16410085405022
3.205958,906795,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
1.461635,906864,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
0.661719,910568,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
1.577219,924102,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.28059960963195,5.06041235047667,3.39549736219268,4.24412951629935,5.53446487036362
1.536469,924104,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.48716707562014,5.73655649453328,3.34166288946044,4.20028534865674,5.28925074012517
2.616064,924238,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.91131964764162,5.20153042148274,3.25642281824346,4.87761746333998,5.63840454985211
2.252922,930299,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3.04104577391178,4.04982718235952,3.14678147029222,3.70194696937215,6.27436153501229
0.261403,1240154,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.71624443945529,5.62125431963703,3.46932383903756,5.09347690339382,5.10722564467461
0.091369,1240223,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.67188758372136,5.67523113807427,3.28920477838828,4.17050825840553,5.52961498888664
3.18388,1290722,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,4.85408696374281,4.5379167929399,3.29299223653564,4.429553629243,5.38847990851051
2.606193,906696,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.68876337344013,5.0922033689084,3.29130973288756,4.10599218666686,5.16410085405022
3.728468,906795,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
4.367126,906864,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
2.069883,910568,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
2.830491,924102,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.28059960963195,5.06041235047667,3.39549736219268,4.24412951629935,5.53446487036362
3.245221,924104,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.48716707562014,5.73655649453328,3.34166288946044,4.20028534865674,5.28925074012517
2.734471,924238,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.91131964764162,5.20153042148274,3.25642281824346,4.87761746333998,5.63840454985211
5.02365,930299,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3.04104577391178,4.04982718235952,3.14678147029222,3.70194696937215,6.27436153501229
1.176835,1240154,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.71624443945529,5.62125431963703,3.46932383903756,5.09347690339382,5.10722564467461
2.934997,1240223,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.67188758372136,5.67523113807427,3.28920477838828,4.17050825840553,5.52961498888664
1.907928,1290722,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,4.85408696374281,4.5379167929399,3.29299223653564,4.429553629243,5.38847990851051
-0.685859,906696,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5.68876337344013,5.0922033689084,3.29130973288756,4.10599218666686,5.16410085405022
1.977333,906795,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
2.36727,906864,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
1.17896,910568,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
1.488472,924102,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5.28059960963195,5.06041235047667,3.39549736219268,4.24412951629935,5.53446487036362
1.40628,924104,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5.48716707562014,5.73655649453328,3.34166288946044,4.20028534865674,5.28925074012517
0.501832,1240154,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4.71624443945529,5.62125431963703,3.46932383903756,5.09347690339382,5.10722564467461
1.883754,1240223,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4.67188758372136,5.67523113807427,3.28920477838828,4.17050825840553,5.52961498888664
2.101271,1290722,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,4.85408696374281,4.5379167929399,3.29299223653564,4.429553629243,5.38847990851051
-1.539123,906696,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,5.68876337344013,5.0922033689084,3.29130973288756,4.10599218666686,5.16410085405022
1.249235,906795,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
2.847099,906864,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
-0.587881,910568,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
1.252063,924102,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,5.28059960963195,5.06041235047667,3.39549736219268,4.24412951629935,5.53446487036362
0.119867,924104,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,5.48716707562014,5.73655649453328,3.34166288946044,4.20028534865674,5.28925074012517
-0.007182,1240154,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,4.71624443945529,5.62125431963703,3.46932383903756,5.09347690339382,5.10722564467461
-0.781624,1240223,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,4.67188758372136,5.67523113807427,3.28920477838828,4.17050825840553,5.52961498888664
1.277459,1290722,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,4.85408696374281,4.5379167929399,3.29299223653564,4.429553629243,5.38847990851051
-3.423126,906696,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,5.68876337344013,5.0922033689084,3.29130973288756,4.10599218666686,5.16410085405022
-3.088544,906795,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
-3.658832,906864,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
-4.084813,910568,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
-3.095591,924102,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,5.28059960963195,5.06041235047667,3.39549736219268,4.24412951629935,5.53446487036362
-3.876709,924104,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,5.48716707562014,5.73655649453328,3.34166288946044,4.20028534865674,5.28925074012517
2.022828,930299,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,3.04104577391178,4.04982718235952,3.14678147029222,3.70194696937215,6.27436153501229
-3.633781,1240154,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,4.71624443945529,5.62125431963703,3.46932383903756,5.09347690339382,5.10722564467461
-3.737408,1240223,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,4.67188758372136,5.67523113807427,3.28920477838828,4.17050825840553,5.52961498888664
-2.316035,1290722,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,4.85408696374281,4.5379167929399,3.29299223653564,4.429553629243,5.38847990851051
-0.920557,906696,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.68876337344013,5.0922033689084,3.29130973288756,4.10599218666686,5.16410085405022
-0.359673,906795,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
0.918101,906864,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
-0.437438,910568,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
0.437048,924102,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.28059960963195,5.06041235047667,3.39549736219268,4.24412951629935,5.53446487036362
-0.553446,924104,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.48716707562014,5.73655649453328,3.34166288946044,4.20028534865674,5.28925074012517
0.146281,930299,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,3.04104577391178,4.04982718235952,3.14678147029222,3.70194696937215,6.27436153501229
-1.760751,1240154,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,4.71624443945529,5.62125431963703,3.46932383903756,5.09347690339382,5.10722564467461
-0.842915,1240223,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,4.67188758372136,5.67523113807427,3.28920477838828,4.17050825840553,5.52961498888664
0.45668,1290722,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,4.85408696374281,4.5379167929399,3.29299223653564,4.429553629243,5.38847990851051
-4.745907,906696,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.68876337344013,5.0922033689084,3.29130973288756,4.10599218666686,5.16410085405022
-2.697249,906795,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4.3553195446942,4.23114114620531,3.18452470751817,3.71610756293168,5.54014879524459
-1.026621,906864,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,3.68423148697308,4.37895234144647,3.16055388307263,3.44559000802012,5.2804209954141
-1.577625,910568,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.4744699407048,5.03172967114308,3.34851903052928,5.14408365533655,5.06530797011133
