IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_826,Fingerprint_822,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_797,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_697,Fingerprint_686,Fingerprint_677,Fingerprint_673,Fingerprint_672,Fingerprint_659,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,GO_0034976,EXP_STK10,EXP_PRKCG,EXP_SGK2,EXP_CLK4,EXP_PLK3_X_EXP_PTEN,EXP_PRKCG_X_EXP_TRPV4,PWY_R_HSA_2682334_X_PWY_R_HSA_416476,Predicted IC50,Validation
0.661719,910568,1050,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,0.9433542252,2
3.999148,906864,255,0,0,0,0,0,1,0,1,0,0,1,1,1,0,1,0,0,1,1,0,0,0,0,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,5.4262694302,1
0.769007,1290722,1015,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,0.6756282738,5
2.218057,906696,1043,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,2.8827148797,1
1.043083,1240178,235,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,4.5290463462,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,1.5301966208,2
1.599012,906864,153,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,0.3601181961,3
4.012707,906696,330,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,3.5889190787,7
4.864316,906864,1030,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,1,1,1,0,0,0,0,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.2424359983,1
3.446761,1240154,281,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,2.2329815306,1
1.050468,924104,235,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,0,0,0,0,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,1.0836076016,6
4.315194,924104,263,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,3.7789209548,1
1.499984,1290722,1161,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,2.2517406666,1
0.314975,1240223,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,0.3584595557,5
4.098972,906696,199,0,0,0,0,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,0,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.7458765306,7
-0.056696,924151,153,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,5.2086232437,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,-0.545976429,6
5.322428,906864,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.5924320353,8
0.44504,1240154,1142,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,0.5875203475,4
4.154733,924238,309,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,4.9886521928,4
5.432866,906864,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.848601621,6
4.545693,910568,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,4.685614387,6
1.965375,910568,106,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,0,1,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,2.5028532953,7
2.217989,924151,219,0,0,0,1,0,0,0,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,1,0,5.2086232437,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,1.5013728009,7
2.232279,924104,254,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,1.3325859203,9
-5.453913,924151,1372,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,5.2086232437,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,-4.785971247,9
-2.066305,1240178,283,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,0,1,0,0,0,1,0,4.5290463462,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,-2.434962242,8
0.091369,1240223,1050,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,1.4896867421,3
-3.737408,1240223,1057,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,-2.997340239,5
5.096966,906864,256,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.6035666868,4
-2.076722,924151,1242,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,5.2086232437,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,-1.001574703,5
1.655274,924102,1013,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,1.373599783,4
1.398219,924104,262,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,1,1,0,0,0,1,1,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,1.6676489088,5
2.252001,1240223,1029,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.4146822207,8
3.621642,924238,330,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,3.7476388104,9
-1.79291,910568,1242,1,0,0,0,0,1,1,0,1,1,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,-1.405943947,4
2.812471,1240154,330,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,1,1,1,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,2.47143333,8
4.524467,924102,221,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,3.8560181953,3
2.132354,924238,5,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,-0.911241806,4
0.019325,924238,32,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,1.697891479,4
3.11055,924238,6,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,3.0580627897,6
4.470123,910568,1039,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,4.0322441602,9
-0.676705,910568,302,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,0.2185747668,1
5.066814,906864,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,5.6092383486,6
1.137359,930299,308,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,2.3619777805,4
2.978722,924238,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,2.5069750794,3
2.653906,924102,249,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,1.3878256274,8
1.782684,1290722,176,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,3.8479723277,3
3.672363,930299,277,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,3.9237991423,7
3.780662,1240223,292,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,3.4516944837,6
5.319972,906864,295,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.8463254058,3
3.18388,1290722,1050,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,1.6756077472,1
3.003017,906864,277,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.2175751056,4
-0.920557,906696,1059,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,-0.978632431,2
5.150252,1240223,257,0,0,1,0,0,0,0,0,0,0,1,1,0,1,1,0,1,1,1,0,0,0,0,1,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.9364586648,10
4.412003,924238,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,3.5193931486,1
3.114003,924102,305,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,3.5281725119,2
5.912437,924238,176,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,3.2294784752,9
2.795239,910568,295,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,2.4721387004,9
5.161611,1240223,1039,1,0,0,0,0,1,0,0,1,0,1,1,1,1,1,0,1,0,0,0,0,0,1,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,4.8060285455,3
2.061466,1240178,176,0,0,0,0,1,0,1,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,1,0,0,4.5290463462,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,3.6239065907,6
3.239531,924151,203,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,5.2086232437,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,3.7020373444,1
0.501832,1240154,1053,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,1,1,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,1.0750930535,2
5.370415,930299,299,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,1,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,3.449091422,6
1.933613,906864,1028,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,0,0,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.1836898439,6
3.761366,1240154,279,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,1,0,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,3.5202006136,2
4.840095,906864,253,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,5.6212383641,5
3.584622,1240223,1219,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.4889533048,7
1.98416,924238,1049,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,2.8091668004,10
2.700054,1240178,260,0,0,0,0,0,1,1,0,0,1,1,1,0,1,1,0,1,0,0,0,0,0,0,1,0,4.5290463462,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,2.6073533048,9
3.780452,924104,253,0,0,1,1,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,4.2444234553,10
-0.36999,906795,153,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,1,1,0,0,0,0,1,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,-0.227270822,7
6.331755,930299,193,0,0,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,7.3465814692,10
0.906157,906696,1038,1,0,0,0,1,1,0,1,0,1,1,1,1,0,1,1,1,1,1,0,0,0,0,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,1.3889896608,6
3.038614,924238,37,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,2.0648333036,5
3.175977,924238,177,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,0,0,0,1,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,2.2799465943,8
4.418268,924104,326,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,1,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,4.1287945135,7
0.366868,924238,312,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,0.4630965029,4
0.098684,924238,155,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,-1.132240446,6
-0.073019,1240223,178,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,1.1429892271,2
5.344704,1290722,292,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,4.9288361527,10
5.074788,906696,290,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,5.0231506814,8
4.014914,906696,329,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,0,0,0,0,0,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,3.433072319,6
5.470741,930299,295,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,1,0,0,0,0,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,5.326587192,2
1.355772,924104,282,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,1.2857168778,10
6.039827,906795,230,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,6.3961975342,8
3.010275,906864,254,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.8896896464,1
-3.423126,906696,1057,1,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,-3.390160244,8
-0.346058,906795,1022,1,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,1,0,1,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,-1.111158917,10
3.772511,924238,282,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,2.3384496258,7
3.699933,906864,178,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,3.2810766017,10
-0.299484,910568,277,0,0,0,0,0,0,1,0,0,1,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,1.17277197,1
2.451308,930299,1042,1,0,0,0,0,1,1,0,0,1,1,1,0,0,1,0,0,1,0,1,1,0,0,0,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,2.8028474245,8
0.930933,924151,308,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5.2086232437,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,0.2185313419,5
2.043001,924104,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,2.5731695614,9
-0.390016,1240223,1372,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,-4.038005063,8
4.13545,906864,1043,1,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,1,3.684231487,3.1605538831,2.8186225925,3.445590008,31.426247528,9.9042337231,1,4.4353344533,1
2.591875,924151,178,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,5.2086232437,3.2202218213,3.1005331138,4.2295887061,38.194925505,12.92785556,0,0.6569284365,4
0.146281,930299,1059,1,0,0,0,0,1,0,1,1,0,1,1,1,0,1,0,0,1,0,0,0,0,1,0,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,0.1529742967,1
1.868265,924102,282,0,0,1,0,0,0,0,0,1,0,1,1,1,0,1,0,1,1,0,0,0,0,0,0,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,2.1096865502,2
1.845226,1240178,331,0,0,0,0,0,0,0,1,0,1,1,1,1,0,1,0,1,0,0,1,0,0,0,0,0,4.5290463462,3.240948068,2.8881365765,4.2699846385,35.917913865,10.50479068,0,2.468631952,7
3.316785,1290722,203,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,4.602311781,7
6.751138,930299,231,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,7.24012443,1
3.908069,1240223,1164,1,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,1,1,0,0,0,1,1,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,2.7418174314,6
3.647524,924104,206,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,3.3660648927,9
4.949535,924102,263,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,0,0,0,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,5.4965583918,7
0.810769,924102,1015,1,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,0,0,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,0.5116944736,3
3.63439,924104,281,0,0,0,0,0,0,1,1,0,1,1,1,1,0,1,1,1,1,0,0,0,0,0,0,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,3.1089174696,5
1.409491,1290722,1142,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,0,1,4.8540869637,3.2929922365,2.9068377196,4.4295536292,29.761514135,10.752885992,1,1.7664463778,10
-1.380047,910568,1013,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,1,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,0.4693418102,10
0.665964,924102,1014,1,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,1,0,5.2805996096,3.3954973622,2.8865987829,4.2441295163,35.555315983,10.896537704,0,-0.029374367,10
0.882976,924238,1019,1,1,0,0,0,0,0,0,1,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,0.8591177739,3
5.370687,910568,304,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,4.116411243,3
5.717573,930299,298,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,0,0,1,0,0,1,3.0410457739,3.1467814703,2.7263316715,3.7019469694,34.050387313,9.5638449173,2,6.5260620816,7
3.154958,906795,1049,1,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,0,0,0,0,0,4.3553195447,3.1845247075,2.8894641189,3.7161075629,31.249486693,11.385247385,1,3.2250000174,2
3.913233,924104,221,0,0,0,0,0,0,0,1,0,0,1,1,1,0,1,0,1,0,0,0,0,0,0,0,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,3.4671682122,5
1.36604,906696,1010,1,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5.6887633734,3.2913097329,3.2239009534,4.1059921867,42.354548904,10.419057199,0,0.7194403443,2
2.934736,910568,291,0,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,1,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,2.8228449743,8
1.96952,924104,185,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,1,1,0,5.4871670756,3.3416628895,3.0274372318,4.2002853487,43.836712018,13.043405975,0,1.5308288902,4
1.948216,910568,1219,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,1.6821484735,4
4.8098,1240154,231,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,0,0,1,0,0,0,0,0,0,0,4.7162444395,3.469323839,3.1272072856,5.0934769034,41.910201759,11.793711053,0,4.2023613725,9
-0.920011,1240223,273,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.6718875837,3.2892047784,3.0382677659,4.1705082584,40.454954776,11.186232827,0,1.444025862,10
5.249568,924238,293,0,0,0,0,0,1,0,0,1,0,1,1,0,0,1,1,1,1,0,0,0,0,0,1,0,4.9113196476,3.2564228182,2.8615461468,4.8776174633,44.100411177,11.264831987,0,4.2389532821,8
0.60073,910568,35,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,1,0,5.4744699407,3.3485190305,3.0875082201,5.1440836553,40.251729322,11.005225277,0,-0.107187895,9
