IC50,Cancer,Drug,MOT_3D_RegulatorySpine_CSV,REC_R_HSA_3928602,REC_R_HSA_5218804,GO_0007286,GO_0016477_CSV,GO_0035023,GO_0048008,GO_0070372_EXP,FAM_CK1,EXP_CSNK1A1L,Predicted IC50,Validation
-3.02049,909759,1024,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,1
-1.447141,925343,1024,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,1
-1.840244,971773,1024,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,6
0.998859,971774,1024,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,5
-0.151037,1240166,1024,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,3
0.523457,1240210,1024,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,5
-2.301715,1240215,1024,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,4
-1.366621,1299061,1024,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,10
2.242792,907298,1025,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,3
4.908188,909716,1025,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,7
4.369444,909732,1025,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,9
3.210905,909754,1025,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,3
3.200704,909759,1025,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,5
5.009043,925343,1025,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,3
4.265362,971773,1025,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,3
5.287212,971774,1025,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,4
4.437611,1240166,1025,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,4
4.160704,1240210,1025,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,8
5.277864,1299061,1025,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,6
1.265197,907298,1028,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,9
2.856598,908127,1028,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,4
2.659424,909716,1028,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,2
1.939961,909720,1028,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,1
2.628961,909732,1028,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,6
4.472405,909754,1028,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,8
2.654798,909759,1028,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,8
2.374411,925343,1028,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,3
2.682304,971773,1028,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,8
3.151578,971774,1028,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,5
2.633323,1240166,1028,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,8
2.244724,1240210,1028,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,7
3.179709,1240215,1028,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,9
3.623651,1299061,1028,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,1
0.243529,907298,1029,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,6
2.847573,908127,1029,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,5
2.625817,909716,1029,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,6
0.900617,909720,1029,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,8
2.062761,909732,1029,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,10
4.668855,909754,1029,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,7
3.300962,909759,1029,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,10
3.641199,925343,1029,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,10
2.478896,971773,1029,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,10
2.69448,971774,1029,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,7
2.467078,1240166,1029,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,3
1.644358,1240210,1029,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,3
0.028532,1240215,1029,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,6
3.662677,1299061,1029,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,4
4.771818,907298,1030,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,8
3.792281,908127,1030,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,1
4.350434,909716,1030,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,5
2.307985,909720,1030,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,3
2.934998,909732,1030,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,3
5.120656,909754,1030,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,5
3.109677,909759,1030,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,5
5.288479,925343,1030,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,6
3.353579,971773,1030,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,9
3.9348,971774,1030,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,4
2.7898,1240166,1030,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,10
2.577745,1240210,1030,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,8
2.465605,1240215,1030,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,4
5.199552,1299061,1030,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,7
0.732788,907298,1037,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,1
1.041404,908127,1037,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,4
1.548038,909716,1037,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,8
1.009328,909720,1037,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,10
0.850623,909732,1037,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,8
3.042247,909754,1037,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,10
-0.006388,909759,1037,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,9
1.993976,925343,1037,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,6
0.643023,971773,1037,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,7
2.088567,971774,1037,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,2
1.191732,1240166,1037,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,6
1.391394,1240210,1037,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,9
0.135476,1240215,1037,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,4
1.175632,1299061,1037,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,10
2.080068,908127,1038,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,8
2.496519,909716,1038,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,2
1.115908,909720,1038,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,2
0.768869,909732,1038,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,10
2.605869,909754,1038,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,1
1.48764,909759,1038,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,1
1.777151,925343,1038,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,8
1.529735,971773,1038,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,1
1.089344,971774,1038,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,9
1.410536,1240166,1038,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,7
0.950475,1240210,1038,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,9
0.861477,1240215,1038,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,1
2.685247,1299061,1038,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,7
4.191159,907298,1039,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,9
4.466036,908127,1039,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,2
4.84645,909716,1039,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,1
4.683867,909720,1039,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,7
4.607487,909732,1039,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,8
6.111291,909754,1039,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,9
4.351443,909759,1039,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,4
5.28934,925343,1039,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,1
3.568753,971773,1039,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,10
4.757927,971774,1039,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,3
4.436468,1240166,1039,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,7
3.071248,1240210,1039,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,3
4.941879,1240215,1039,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,4
5.283504,1299061,1039,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,10
2.867644,907298,1042,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,7
2.554208,908127,1042,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,6
3.573032,909716,1042,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,9
1.660518,909720,1042,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,4
4.466993,909732,1042,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,7
6.143246,909754,1042,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,2
4.433196,909759,1042,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,6
4.563359,925343,1042,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,3
4.116874,971773,1042,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,10
5.078606,971774,1042,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,1
2.44231,1240166,1042,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,5
2.278464,1240210,1042,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,1
4.327044,1240215,1042,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,1
3.917146,1299061,1042,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,6
5.495584,907298,1043,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,8
4.354648,908127,1043,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,9
3.776298,909716,1043,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,10
3.663978,909720,1043,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,5
4.208848,909732,1043,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,2
5.909413,909754,1043,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,7
4.270624,909759,1043,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,1
4.483627,925343,1043,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,6
4.27339,971773,1043,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,8
4.215275,971774,1043,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,8
4.069834,1240166,1043,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,8
4.292991,1240210,1043,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,5
3.694341,1240215,1043,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,9
3.030379,1299061,1043,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,4
2.174056,907298,1046,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,1
2.533793,908127,1046,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,2
1.571846,909716,1046,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,9
1.085515,909720,1046,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,10
0.681208,909732,1046,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,5
4.024875,909754,1046,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,3
2.191154,909759,1046,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,5
2.624902,925343,1046,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,4
1.074039,971773,1046,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,7
3.132967,971774,1046,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,7
0.896791,1240166,1046,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,4
1.183316,1240210,1046,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,2
3.674066,1299061,1046,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,3
1.524236,907298,1049,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,10
1.670084,908127,1049,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,1
2.159908,909716,1049,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,2
3.074343,909720,1049,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,8
1.079066,909732,1049,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,1
4.520971,909754,1049,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,1
3.092754,909759,1049,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,9
3.694797,925343,1049,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,1
2.271617,971773,1049,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,2
1.053828,971774,1049,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,5
1.302801,1240166,1049,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,8
1.275234,1240210,1049,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,1
0.836764,1240215,1049,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,4
-2.186966,1299061,1049,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,3
1.731612,907298,1050,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,9
1.571236,908127,1050,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,2
2.091701,909716,1050,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,7
1.87337,909720,1050,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,6
0.624928,909732,1050,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,9
5.35409,909754,1050,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,3
1.5617,909759,1050,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,4
2.975074,925343,1050,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,4
0.633572,971773,1050,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,6
3.721498,971774,1050,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,5
2.872793,1240166,1050,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,8
1.500847,1240210,1050,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,8
1.090147,1240215,1050,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,4
3.784094,1299061,1050,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,8
4.062204,907298,1052,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,9
2.297756,908127,1052,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,1
4.194917,909716,1052,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,7
3.394576,909720,1052,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,4
2.666399,909732,1052,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,1
5.584423,909754,1052,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,7
4.194936,909759,1052,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,3
4.195003,925343,1052,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,10
2.982072,971773,1052,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,8
3.3943,971774,1052,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,2
2.243331,1240166,1052,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,6
3.636095,1240210,1052,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,2
2.80166,1240215,1052,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,8
4.571048,1299061,1052,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,6
0.649668,907298,1053,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,1
1.113873,908127,1053,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,10
1.290042,909716,1053,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,3
-0.36864,909720,1053,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,3
4.375551,909754,1053,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,10
3.665302,909759,1053,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,9
0.27444,925343,1053,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,2
1.448854,971773,1053,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,3
1.869999,971774,1053,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,9
0.559172,1240215,1053,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,10
-0.004893,1299061,1053,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,10
0.559754,907298,1054,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,5
2.347276,908127,1054,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,2
1.846777,909716,1054,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,4
0.647508,909720,1054,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,3
4.225154,909754,1054,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,5
0.810223,909759,1054,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,6
0.637458,925343,1054,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,1
1.947295,971773,1054,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,8
3.21391,971774,1054,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,8
-0.688869,1240215,1054,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,5
2.965441,1299061,1054,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,9
-3.577622,907298,1057,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,3
-3.052443,908127,1057,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,10
-1.828477,909716,1057,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,1
-3.561915,909720,1057,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,6
-1.181181,909754,1057,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,2
-2.947876,909759,1057,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,6
-4.232599,925343,1057,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,4
-2.958626,971773,1057,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,3
-1.427629,971774,1057,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,10
-3.828352,1240166,1057,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,5
-4.046853,1240210,1057,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,7
-3.447529,1240215,1057,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,2
-2.163815,1299061,1057,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,8
-2.045997,907298,1059,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,7
-0.234087,908127,1059,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,6
0.469693,909716,1059,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,4
-0.47927,909720,1059,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,6
0.405397,909754,1059,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,5
-0.56823,909759,1059,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,8
-0.486627,925343,1059,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,8
0.249412,971773,1059,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,5
1.066536,971774,1059,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,9
-0.520138,1240166,1059,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,5
-1.044591,1240210,1059,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,4
-0.603396,1240215,1059,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,6
-0.559772,1299061,1059,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,2
0.398628,907298,1060,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,2
-0.793729,908127,1060,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,10
0.544101,909716,1060,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,2
-2.703104,909720,1060,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,1
1.712449,909754,1060,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,9
-0.852396,909759,1060,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,1
-3.851564,925343,1060,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,9
-0.165077,971773,1060,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,4
0.417795,971774,1060,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,3
1.178077,1240166,1060,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,5
2.068589,1240210,1060,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,1
-1.580326,1240215,1060,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,10
-1.438236,1299061,1060,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,2
4.11744,907298,1061,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,9
3.42675,908127,1061,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,3
3.829713,909716,1061,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,5
3.990719,909720,1061,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,10
5.585146,909754,1061,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,6
1.838226,909759,1061,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,1
4.275983,925343,1061,0,0,0,0,0,1,0,0,1,2.9962981835,2.3611714733,2
3.561452,971773,1061,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,9
4.657629,971774,1061,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,10
3.595429,1240210,1061,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,4
4.213042,1240215,1061,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,10
4.588021,1299061,1061,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,4
3.331522,906999,1129,0.7194,1,1,0,0.7194,1,1,2.9446837949,1,3.0495934171,3.4235772361,6
3.574169,907298,1129,0,0,0,0,0,0,0,0,0,2.976818149,1.9481371283,1
4.466036,908127,1129,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,9
4.234075,909264,1129,0,1,0,0,0,0,0,0,1,2.8489562007,2.4100723932,7
3.984513,909716,1129,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,4
3.257515,909720,1129,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,8
4.047927,909732,1129,0,1,0,0,0,0,0,0,1,2.973266203,2.1103585226,10
6.24832,909754,1129,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,8
2.928631,909756,1129,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,8
3.467261,909759,1129,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,9
3.559931,910784,1129,0,0,0,0,0,0,0,0,0,2.7731873637,1.9069176774,8
3.633138,971773,1129,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,8
3.14913,971774,1129,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,2.7744556068,9
2.456467,1240166,1129,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,2.3928575184,1
3.674635,1240210,1129,0,1,1,0,0,0,0,0,1,2.9949189991,2.3530914981,2
3.836691,1240215,1129,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,9
-0.147915,908127,1142,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,1
1.058039,909716,1142,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,2
0.893681,909720,1142,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,7
3.880299,909754,1142,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,1
1.360681,909756,1142,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,7
0.553893,909759,1142,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,1
0.140038,971773,1142,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,8
1.116553,1240215,1142,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,1
1.174075,1299061,1142,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,8
3.567395,908127,1143,0,0,0,0,1.27964,1,0,0,1,3.0421537126,2.6103607731,2
0.880159,909716,1143,0,0,0,0,0.635086,0,0,0,0,3.0394636924,2.2587984352,6
1.646378,909720,1143,0,0,0,1,0,0,0,0,0,3.0099116771,1.5388606698,8
5.58168,909754,1143,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,4.3945062767,5
2.230827,909756,1143,0,0,0,0,0,0,0,0,0,2.8475138,1.9889623269,1
2.465761,909759,1143,0,0,0,0,0,0,0,0,0,3.0146730322,1.806315028,2
0.50517,971773,1143,0,0,0,1,0,0,0,0,0,2.9223297099,1.6889758698,2
4.480696,1240215,1143,0,0,0,0,0,0,1,0,0,3.0662629843,2.3442358402,5
2.83493,1299061,1143,0,0,0,0,0,0,0,0,0,3.181275322,1.8029455566,8
