IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_826,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_809,Fingerprint_803,Fingerprint_799,Fingerprint_797,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_698,Fingerprint_697,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_667,Fingerprint_647,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_611,MOT_2D_linker_EXP,SDOM_subdomainI_CSV,EXP_FASTK,EXP_BTK,EXP_BTK_X_EXP_CD79A,EXP_MARK3_X_EXP_IQGAP1,EXP_MARK3_X_EXP_PPP2CB,EXP_MET_X_EXP_CBLC,EXP_MET_X_EXP_RAPGEF1,EXP_PTK6_X_EXP_CCND1,EXP_PTK6_X_EXP_PTPN1,Predicted IC50,Validation
3.554955,1240136,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,4.019090917,8
4.185181,1240136,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,3.9150914733,10
2.226145,908150,37,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.1184414732,2.8330325461,8.2388435171,61.553823408,78.245324949,13.711035485,18.486390244,20.776586426,27.181992954,1.8512956879,8
2.93991,1240131,295,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,8.4631252224,60.138854775,69.1012606,16.953195407,26.041027321,26.665694103,30.386261843,3.4262151368,9
3.91791,908152,1061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,4.3819737241,9
1.983766,1240138,1024,1,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,5.8489033846,2.6710348552,7.8797203773,73.14869077,68.181311515,11.781910726,17.008211472,28.074886528,32.263262236,1.8630530394,8
1.283798,1240136,155,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,0.9656774329,3
-3.279837,1290808,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,2.2712779355,1
5.788512,1290814,193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,4.4170555399,0,5.7291578198,2.8107565076,8.2160319146,63.977508857,65.492580676,17.930153269,29.211687744,30.822836462,31.38947943,5.9870911115,4
0.490607,1290813,152,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,1.8837434156,1
2.079896,907173,277,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.728878424,2.7360690798,7.7904559658,77.379585716,81.210359251,10.670837274,15.081077168,21.930456179,28.374291335,2.2529411677,3
2.813934,1290810,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,2.6479321162,5
2.846993,1240135,1129,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.674709318,2.6813974884,7.9624831909,58.37328712,61.173852453,18.847004846,24.585529065,28.652618645,28.914554505,3.37998308,3
2.496954,1290810,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,1.9444111778,2
4.9769,908150,293,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,5.1184414732,2.8330325461,8.2388435171,61.553823408,78.245324949,13.711035485,18.486390244,20.776586426,27.181992954,4.2455283871,4
5.301285,1240131,221,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,1,1,0,1,0,1,0,0,0,0,0,0,0,6.4555268868,2.7831885291,8.4631252224,60.138854775,69.1012606,16.953195407,26.041027321,26.665694103,30.386261843,5.329429571,4
2.501176,1240141,1023,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,1,0,0,0,0,0,0,1,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,2.6825950978,6
5.415763,908470,257,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,6.0338054432,2.8585885655,8.3012978356,56.980871356,62.955331073,22.677224702,30.850625239,27.276362268,22.802024611,4.7372532529,5
4.061388,1240141,1049,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,4.232670719,2
0.98848,1240136,308,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,1.8643218131,3
5.089862,908150,1042,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,1,1,1,0,0,0,1,1,0,0,0,1,0,1,0,0,0,0,0,5.1184414732,2.8330325461,8.2388435171,61.553823408,78.245324949,13.711035485,18.486390244,20.776586426,27.181992954,4.9636059003,4
3.685461,1290813,253,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,4.8385971915,8
6.424948,1240141,294,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,6.5597735328,1
1.697507,907173,1142,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,5.728878424,2.7360690798,7.7904559658,77.379585716,81.210359251,10.670837274,15.081077168,21.930456179,28.374291335,1.2655513014,2
2.395943,1240136,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,2.4786359666,3
3.357396,908150,277,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,5.1184414732,2.8330325461,8.2388435171,61.553823408,78.245324949,13.711035485,18.486390244,20.776586426,27.181992954,2.442266861,10
-0.570434,1290810,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,0.972608858,8
3.68406,1290814,219,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,4.4170555399,0,5.7291578198,2.8107565076,8.2160319146,63.977508857,65.492580676,17.930153269,29.211687744,30.822836462,31.38947943,4.5243821132,10
1.298978,1290813,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,1.505844746,1
2.651937,1290814,306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,4.4170555399,0,5.7291578198,2.8107565076,8.2160319146,63.977508857,65.492580676,17.930153269,29.211687744,30.822836462,31.38947943,3.1951621501,5
1.915421,1240131,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,6.4555268868,2.7831885291,8.4631252224,60.138854775,69.1012606,16.953195407,26.041027321,26.665694103,30.386261843,2.2461678674,10
4.180494,908152,292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,4.5145376048,3
2.2426766375,1290810,1014,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,1.4396830781,10
4.057889,1240136,176,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,4.392901504,6
0.054413,908152,1049,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,0.1033782767,6
1.445914,1240138,226,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,5.8489033846,2.6710348552,7.8797203773,73.14869077,68.181311515,11.781910726,17.008211472,28.074886528,32.263262236,1.7994585864,3
4.069292,1240135,281,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5.674709318,2.6813974884,7.9624831909,58.37328712,61.173852453,18.847004846,24.585529065,28.652618645,28.914554505,4.4888615595,8
4.487034,1240136,262,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,4.2443550537,10
4.063148,1240135,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,5.674709318,2.6813974884,7.9624831909,58.37328712,61.173852453,18.847004846,24.585529065,28.652618645,28.914554505,4.2724747053,1
0.720025,1240136,273,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,0.9584735101,8
2.59111,908152,5,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,2.1702250152,7
0.337863,1290813,1019,1,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,0.1264974664,2
4.273425,908470,152,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,0,0,6.0338054432,2.8585885655,8.3012978356,56.980871356,62.955331073,22.677224702,30.850625239,27.276362268,22.802024611,4.1027300827,7
2.822446,1240137,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,5.8571977881,2.9707824706,8.223254754,64.471957893,70.002262988,18.40041845,26.631507976,23.608633945,27.877271273,1.3820452181,6
5.208793,908470,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,1,0,0,6.0338054432,2.8585885655,8.3012978356,56.980871356,62.955331073,22.677224702,30.850625239,27.276362268,22.802024611,4.252185597,1
4.931055,1290813,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,5.3959820103,9
5.691359,1240136,345,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,6.4842028573,3
3.335768,1240136,302,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,1,1,0,1,0,0,0,0,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,3.8060509506,3
4.67097,1240139,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0.628027,5.0660121893,2.5942349983,7.3433331797,71.659818412,87.948117115,14.973664313,24.623235837,18.988871228,28.63788774,4.3252070835,8
5.179362,1240135,193,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.674709318,2.6813974884,7.9624831909,58.37328712,61.173852453,18.847004846,24.585529065,28.652618645,28.914554505,5.4943940293,9
2.530265,1290810,235,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,0,0,1,0,0,1,0,0,0,0,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,2.6294071358,7
-1.978772,1240141,1057,1,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,-1.733970111,10
2.596533,1290813,1143,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,1.8840883069,3
2.258425,1290808,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,1.8466692068,7
3.322667,908150,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,5.1184414732,2.8330325461,8.2388435171,61.553823408,78.245324949,13.711035485,18.486390244,20.776586426,27.181992954,2.8962350456,4
5.317356,908152,275,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,4.5542801808,2
1.742324,1290813,1029,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,1.5555245084,1
4.243757,907173,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,1,0,0,5.728878424,2.7360690798,7.7904559658,77.379585716,81.210359251,10.670837274,15.081077168,21.930456179,28.374291335,3.6355046883,8
2.467481,907173,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,0,0,5.728878424,2.7360690798,7.7904559658,77.379585716,81.210359251,10.670837274,15.081077168,21.930456179,28.374291335,1.2206028314,5
4.122363,1240141,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,1,1,0,1,0,0,0,0,0,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,4.0005258946,7
3.203053,908152,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,2.314470523,2
0.743498,1240138,159,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,5.8489033846,2.6710348552,7.8797203773,73.14869077,68.181311515,11.781910726,17.008211472,28.074886528,32.263262236,-0.474176711,9
2.607126,1240139,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0.628027,5.0660121893,2.5942349983,7.3433331797,71.659818412,87.948117115,14.973664313,24.623235837,18.988871228,28.63788774,2.5291526076,5
5.582975,1240141,1194,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,1,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,5.9490090112,4
4.396645,908152,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,4.7340616033,10
1.01235,908150,1046,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,1,1,1,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,5.1184414732,2.8330325461,8.2388435171,61.553823408,78.245324949,13.711035485,18.486390244,20.776586426,27.181992954,1.3486623286,7
5.024326,1240135,345,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,1,0,1,0,0,0,0,0,0,0,0,0,5.674709318,2.6813974884,7.9624831909,58.37328712,61.173852453,18.847004846,24.585529065,28.652618645,28.914554505,5.2314573518,5
1.379343,1240135,185,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,5.674709318,2.6813974884,7.9624831909,58.37328712,61.173852453,18.847004846,24.585529065,28.652618645,28.914554505,3.5617510018,7
1.324934,1290810,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,1,1,0,0,0,0,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,0.9569970461,6
2.66017,1240141,277,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,1,1,0,0,0,0,0,1,0,0,0,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,2.4861894033,6
0.174275,1290814,312,0,1,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,0,0,1,0,0,0,0,0,4.4170555399,0,5.7291578198,2.8107565076,8.2160319146,63.977508857,65.492580676,17.930153269,29.211687744,30.822836462,31.38947943,1.7364430555,1
2.545441,1240136,1242,1,0,0,0,0,0,0,1,1,0,0,1,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,6.696031644,2.8469700598,8.3226548005,65.948460867,79.239375967,14.929778199,25.365276719,25.929724784,29.400685929,1.8762746254,3
4.285384,1290810,306,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,7.8158529229,0,6.2605903315,2.8876571178,8.5444253457,63.08873689,73.890049455,15.29750056,27.507975962,22.965191971,31.23152314,3.7443708502,5
4.18685,1290813,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,4.0793468923,6
2.762669,1290808,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,0,1,0,0,0,0,1,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,3.4033921928,10
3.309357,908152,158,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,2.9680117642,2
3.755664,1240138,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,5.8489033846,2.6710348552,7.8797203773,73.14869077,68.181311515,11.781910726,17.008211472,28.074886528,32.263262236,4.0966499582,4
1.774503,1240131,199,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,6.4555268868,2.7831885291,8.4631252224,60.138854775,69.1012606,16.953195407,26.041027321,26.665694103,30.386261843,1.6948657211,8
5.742941,1240131,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,6.4555268868,2.7831885291,8.4631252224,60.138854775,69.1012606,16.953195407,26.041027321,26.665694103,30.386261843,4.5930257993,5
2.821504,1240139,1029,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0.628027,5.0660121893,2.5942349983,7.3433331797,71.659818412,87.948117115,14.973664313,24.623235837,18.988871228,28.63788774,2.4846908023,4
4.210994,1290808,1158,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,4.0058928502,4
2.168932,1240139,202,0,0,1,0,0,1,0,1,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0.628027,5.0660121893,2.5942349983,7.3433331797,71.659818412,87.948117115,14.973664313,24.623235837,18.988871228,28.63788774,1.8705324811,2
1.799323,908152,1037,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,5.3429321045,2.6871948187,8.2212545271,62.960818384,73.250822371,19.610997219,25.892290024,26.350402108,28.109719287,1.6993976793,5
5.468396,1240138,1158,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,1,0,0,1,0,0,0,1,0,0,5.8489033846,2.6710348552,7.8797203773,73.14869077,68.181311515,11.781910726,17.008211472,28.074886528,32.263262236,5.853945056,10
5.15302,1290814,292,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,4.4170555399,0,5.7291578198,2.8107565076,8.2160319146,63.977508857,65.492580676,17.930153269,29.211687744,30.822836462,31.38947943,4.7322858932,4
4.240701,907173,288,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,5.728878424,2.7360690798,7.7904559658,77.379585716,81.210359251,10.670837274,15.081077168,21.930456179,28.374291335,4.6865610425,1
1.601401,1290813,249,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,-0.051645461,8
3.930208,908470,1030,1,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,1,1,1,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,6.0338054432,2.8585885655,8.3012978356,56.980871356,62.955331073,22.677224702,30.850625239,27.276362268,22.802024611,4.353031992,6
3.631328,1290813,1164,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,1,0,0,0,1,0,0.780554,5.2091791815,2.7033667794,7.7562416591,79.978478787,86.544734405,10.203707579,14.21057198,20.699008223,23.419317958,3.0940303445,4
-2.581976,907173,51,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,5.728878424,2.7360690798,7.7904559658,77.379585716,81.210359251,10.670837274,15.081077168,21.930456179,28.374291335,-2.026208774,3
5.752935,1240141,329,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,1,0,0,0,0,0,0,0,7.9756568119,0,6.4031710619,2.9042703236,8.0874076402,63.763984675,79.240994131,21.524118521,20.991015328,31.31923844,32.175592729,6.0086200287,9
4.058123,1290808,281,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,1,0,1,0,1,1,0,1,1,0,0,0,0,0,0,0,0,0,5.1620848713,2.7535974853,7.5384644386,64.521495524,80.723939508,14.372841411,19.531302544,25.374180268,26.515451866,3.8814809261,7
