IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_828,Fingerprint_821,Fingerprint_818,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_782,Fingerprint_780,Fingerprint_712,Fingerprint_710,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_611,MOT_2D_linker_EXP,SDOM_subdomainI_CSV,SDOM_subdomainV_CSV,EXP_BTK,EXP_BTK_X_EXP_CD79A,EXP_MARK3_X_EXP_IQGAP1,EXP_MET_X_EXP_CBLC,EXP_MET_X_EXP_FGF12,EXP_MET_X_EXP_PDGFA,EXP_MET_X_EXP_RAPGEF1,EXP_PTK6_X_EXP_CCND1,Predicted IC50,Validation
2.644462,1240135,229,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,3.507720761,9
-0.240115,1240136,229,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,0.7464532008,8
1.932285,1240138,229,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,2.2014606728,3
3.818877,1240139,229,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.628027,0,2.5942349983,7.3433331797,71.659818412,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,2.6783650153,2
3.764041,1240141,229,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,3.2810063651,8
4.750702,1290808,229,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,3.3685182449,1
2.125057,1290810,229,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,4.0331654022,8
3.12599,1290813,229,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,2.580793414,10
4.697462,1290814,229,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,4.0831353169,5
5.190628,907173,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,4.0927366137,9
5.480284,908150,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,4.0915030711,7
5.433953,908152,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,4.1068112338,2
5.679222,908470,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,4.1067746154,5
4.704154,1240131,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,4.1066317608,10
5.425887,1240135,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,4.1065485489,9
4.834789,1240136,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,4.1064841133,5
2.696474,1240138,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,4.1063759281,1
5.349395,1240139,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.628027,0,2.5942349983,7.3433331797,71.659818412,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,4.7803204667,1
5.601171,1240141,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,4.0979257117,2
5.35378,1290808,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,4.1067134362,9
5.277106,1290810,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,4.1069397334,3
4.090999,1290813,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,4.0181358013,7
4.935778,1290814,230,0,0,0,0,1,0,0,0,0,0,0,1,1,1,1,0,0,1,0,0,0,0,0,0,0,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,4.1069590443,10
5.303049,908152,231,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,4.226150416,5
5.238687,1290808,231,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,4.8919593551,3
5.755034,1290810,231,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,4.0584647545,6
4.622738,1290813,231,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,2.1245584691,7
5.32057,1290814,231,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,4.5020836223,5
2.253558,907173,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,1.626834732,10
2.495363,908150,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,1.534483247,5
4.507606,908152,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,3.9469043981,8
3.869674,908470,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,3.2005719522,1
3.034364,1240131,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,3.5340888524,6
2.644074,1240135,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,2.8235896311,1
2.275492,1240136,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,2.9418158325,1
1.364962,1240138,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,1.4422037371,10
1.136248,1240139,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.628027,0,2.5942349983,7.3433331797,71.659818412,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,2.345003935,4
3.071222,1240141,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,3.2877218936,6
4.528959,1290808,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,3.1837220859,2
2.530265,1290810,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,3.5675575758,5
-0.028871,1290813,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,1.4939876494,1
3.562892,1290814,235,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,1,0,0,1,0,0,0,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,3.2269194114,9
1.753824,907173,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,1.4056579625,9
1.031259,908150,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,1.6882541517,3
3.843245,908152,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,2.4550477517,1
4.098107,908470,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,2.357699449,5
2.882762,1240131,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,2.6875052938,1
1.746791,1240135,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,2.111658213,2
2.688508,1240136,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,1.9602752715,8
2.137878,1240138,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,0.9544107792,3
4.983868,1240141,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,4.1221600349,4
3.846448,1290808,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,2.5222128065,7
4.909987,1290810,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,3.2726411228,2
1.601401,1290813,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,0.8591980516,8
4.523786,1290814,249,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,4.0187697172,3
3.244146,907173,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,2.1985550415,4
3.601082,908150,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,1.8088809027,8
3.008331,908152,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,2.7880751829,4
3.856653,908470,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,3.8401825201,2
-0.068018,1240131,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,2.2077423519,6
3.797918,1240135,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,3.8533945485,6
1.055542,1240136,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,1.0547297945,2
-1.132828,1240138,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,1.3698058036,1
3.140227,1240139,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.628027,0,2.5942349983,7.3433331797,71.659818412,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,2.0821677476,7
0.954656,1240141,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,2.6863751336,3
2.699308,1290808,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,2.2087522876,4
2.875896,1290810,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,4.6908763676,4
-0.137954,1290813,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,0.8432458314,7
3.853944,1290814,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,4.510481689,8
4.143559,907173,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,4.9274983122,5
5.667734,908150,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,5.2142725219,10
4.740991,908152,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,4.6616059945,3
5.477836,908470,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,5.6308967982,10
5.738658,1240131,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,6.1874307321,10
4.399895,1240135,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,4.480976553,6
4.293144,1240136,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,4.3250811898,1
4.256188,1240138,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,4.6204971668,4
4.538268,1240139,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.628027,0,2.5942349983,7.3433331797,71.659818412,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,3.4789396407,8
5.244896,1240141,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,5.8760589506,5
5.003824,1290808,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,4.3841153261,4
5.63782,1290810,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,6.2251850561,9
3.685461,1290813,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,3.4924891981,2
4.11516,1290814,253,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,4.0204197984,8
1.918078,907173,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,3.4404689853,9
3.322667,908150,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,3.2616878846,3
2.43063,908152,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,3.7682914774,10
3.280696,908470,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,2.883414078,8
3.227442,1240131,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,3.3676836197,8
2.91657,1240135,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,2.5187462995,6
1.887723,1240136,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,2.2272845195,4
2.744286,1240138,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,2.619909608,4
0.974739,1240139,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.628027,0,2.5942349983,7.3433331797,71.659818412,14.973664313,15.539245784,30.628914441,24.623235837,18.988871228,1.5086201722,4
2.61674,1240141,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.9756568119,0,1.523447,2.9042703236,8.0874076402,63.763984675,21.524118521,16.448085919,31.495829056,20.991015328,31.31923844,4.3154965368,6
2.762669,1290808,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,2.7535974853,7.5384644386,64.521495524,14.372841411,13.658519112,31.681233748,19.531302544,25.374180268,3.6996355609,10
3.001836,1290810,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,7.8158529229,0,0.774333,2.8876571178,8.5444253457,63.08873689,15.29750056,24.63089832,43.548449375,27.507975962,22.965191971,4.128075636,7
2.521105,1290813,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0.780554,0,2.7033667794,7.7562416591,79.978478787,10.203707579,10.979477554,27.220654412,14.21057198,20.699008223,2.0609602119,7
1.889465,1290814,254,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,4.4170555399,0,0.859703,2.8107565076,8.2160319146,63.977508857,17.930153269,17.980414963,36.412177199,29.211687744,30.822836462,3.1059046379,9
4.356204,907173,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.7360690798,7.7904559658,77.379585716,10.670837274,10.778754486,22.832449059,15.081077168,21.930456179,4.9128959438,5
5.645063,908150,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8330325461,8.2388435171,61.553823408,13.711035485,15.223651682,27.359157773,18.486390244,20.776586426,4.7287466351,8
3.882974,908152,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.6871948187,8.2212545271,62.960818384,19.610997219,21.996136023,37.168822467,25.892290024,26.350402108,4.207525493,9
5.456871,908470,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8585885655,8.3012978356,56.980871356,22.677224702,25.529974987,42.67924248,30.850625239,27.276362268,4.9160933837,6
5.024439,1240131,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.7831885291,8.4631252224,60.138854775,16.953195407,23.555262628,37.880786392,26.041027321,26.665694103,4.2776479076,7
4.870187,1240135,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0.810756,2.6813974884,7.9624831909,58.37328712,18.847004846,20.57233663,45.344742141,24.585529065,28.652618645,3.9959166863,9
4.1203,1240136,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.8469700598,8.3226548005,65.948460867,14.929778199,15.374947345,35.766514472,25.365276719,25.929724784,4.6079726742,3
4.170631,1240138,255,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,2.6710348552,7.8797203773,73.14869077,11.781910726,10.244585455,25.764670385,17.008211472,28.074886528,3.6250107387,10
