IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_710,Fingerprint_707,Fingerprint_704,Fingerprint_702,Fingerprint_697,Fingerprint_696,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_672,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_643,Fingerprint_635,Fingerprint_617,Fingerprint_611,Fingerprint_576,Fingerprint_363,PKA_153_CHA,MOT_2D_linker_CSV,MUT_ALPK1,MUT_MAP3K6,MUT_MAP3K6_EXP,PWY_R_HSA_2454202_CSV,GO_0001764,GO_0007257_CSV,GO_0014068_CSV,GO_0016477_CSV,SFAM_Alpha_Unclassified_EXP,EXP_FAM198B,EXP_MINK1,EXP_LIMK2,EXP_ANKK1,EXP_WNK4,EXP_ROCK1,PKA_151_POL_X_Fingerprint_611,PKA_153_CSV_X_Fingerprint_656,PKA_153_EXP_X_Fingerprint_656,PKA_153_POL_X_Fingerprint_576,PKA_153_POL_X_Fingerprint_611,PKA_73_ASA_X_Fingerprint_644,EXP_AKT1_X_EXP_ADCY2,EXP_AKT1_X_EXP_APAF1,EXP_AKT1_X_EXP_CXCR4,EXP_AKT1_X_EXP_NF2,EXP_CDK4_X_EXP_CDC25B,EXP_CDK4_X_EXP_CDKN3,EXP_CDK4_X_EXP_RPA1,EXP_CDK4_X_EXP_SUPT3H,EXP_CDK9_X_EXP_CCND2,EXP_CDK9_X_EXP_HEXIM1,EXP_CDK9_X_EXP_LARP7,EXP_CDK9_X_EXP_NELFA,EXP_CDK9_X_EXP_POLR2B,EXP_CDK9_X_EXP_TAF11,EXP_CDK9_X_EXP_TCEA1,EXP_MAP2K7_X_EXP_MYC,EXP_MAP2K7_X_EXP_VEGFA,EXP_MAPKAPK3_X_EXP_CBX6,EXP_MAPKAPK3_X_EXP_HIST1H2BJ,EXP_MARK2_X_EXP_SLC3A2,EXP_MINK1_X_EXP_CHRNE,EXP_NEK7_X_EXP_TOP2B,EXP_OXSR1_X_EXP_SLC22A13,EXP_PRKCA_X_EXP_ACTG1,EXP_PRKCA_X_EXP_CALM1,EXP_PRKCA_X_EXP_GNAO1,EXP_PRKCA_X_EXP_GNGT2,EXP_PRKCA_X_EXP_LEMD3,EXP_PRKCA_X_EXP_PLCB2,EXP_PRKCA_X_EXP_PLCD4,EXP_PRKCA_X_EXP_PPP1R14A,EXP_PRKCA_X_EXP_RACK1,EXP_PRKCA_X_EXP_YWHAG,EXP_STK24_X_EXP_MOB4,EXP_STK24_X_EXP_PPP2R1A,EXP_STK24_X_EXP_PPP2R1B,EXP_TGFBR2_X_EXP_FBN1,EXP_TGFBR2_X_EXP_NEDD4L,EXP_TGFBR2_X_EXP_SMAD6,EXP_TRIB3_X_EXP_TGS1,PWY_R_HSA_5683057_X_PWY_R_HSA_8953854,GO_0000187_EXP_X_GO_0001525_EXP,GO_0001764_EXP_X_GO_0034613_EXP,GO_0001764_X_GO_0009267,GO_0002250_CSV_X_GO_0007169_CSV,GO_0006897_EXP_X_GO_0070372_EXP,GO_0006897_X_GO_0045944,GO_0007030_EXP_X_GO_0048013_EXP,GO_0007030_X_GO_0070372,GO_0031098_X_GO_0048812,GO_0035556_EXP_X_GO_0051966_EXP,GO_0035556_EXP_X_GO_1901215_EXP,Predicted IC50,Validation
-0.079809148,910701,1014,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4546420326,4.8144051485,6.4571060344,3.3077168837,3.3068624517,3.3123555258,0,0,0,0,0,0,12.467357958,15.277485335,11.44199955,16.30158093,37.079797615,46.215034852,53.543804518,26.613723434,36.573914489,47.98264518,49.354312234,30.585695096,66.782363974,46.034720747,56.814430442,44.955079658,26.938151316,12.274479709,15.82645835,33.241349683,18.528141893,59.7058552,22.551244952,53.07467281,40.957413368,13.207155634,13.700975976,21.476498828,12.302220867,12.44288253,13.345782178,51.210975802,19.84644393,45.309100135,31.434967642,24.969594351,14.347896622,29.89799527,17.971973134,34.941471379,0,0,0,0,0,0,0,0,0,0,0,0,0.4340346675,7
0.802555,753538,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0.669236,0,0,0,0,2,0,0.831868,0.831868,0,3.4280922916,4.6073947181,5.38252137,3.1120488276,3.4176044865,3.0881567607,0,0,0,0,0,0,14.079972479,17.396051133,13.988157099,19.688580312,31.645972576,56.791968526,61.522544212,32.838814844,18.547506588,47.339896272,49.99399952,39.523620684,65.19434819,46.268488818,59.282991229,55.71973301,25.972566157,21.103888387,19.529839422,39.667971388,18.500161339,52.204523636,20.27974715,51.446549118,38.707113361,12.915888157,12.434621555,19.390450347,12.415725939,12.13113879,11.913209117,53.114468925,21.634361648,50.926525182,37.356564723,27.058445246,12.652042031,23.927937893,17.678364657,38.077574311,0,0,0,0,0,0,0,0,0,1,0,0,0.9373770487,10
5.995765,909709,304,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,4.4712564505,4.7375108444,6.3046772644,3.2165280964,2.9678751367,3.0944194436,0,0,0,0,0,0,12.941787498,15.023414537,13.197327829,19.298519535,64.312722257,57.344803525,53.201195679,30.867895206,18.05709703,37.615525498,41.484570109,30.374992156,58.496573596,40.976270335,52.771257055,50.148901017,25.035904155,16.041233602,20.424692555,36.688353672,17.365924746,60.201121743,23.437554155,51.154116929,40.016409416,12.568276791,13.153144471,18.731794101,12.067581235,11.976804034,12.239618397,51.533898702,19.330663967,42.61209175,35.088413576,24.838780545,15.967888745,35.70780389,17.353372312,46.092313291,0,0,0,0,0,0,0,0,0,0,0,0,4.4218801788,7
4.01996,1298531,206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0.780522,0,3.0143287303,4.6615165513,6.7584921618,2.8414092007,3.2414847166,2.8972151879,0,0,0,0,0,0,12.681506236,14.887182656,12.514993909,20.271332842,55.834304208,64.979305553,58.120638695,37.300901538,39.79248801,40.714367451,39.787935639,28.374513193,54.92092865,37.642853894,53.239756787,46.712883259,29.867407098,17.033314923,17.126095724,36.53371016,16.942181866,60.283154931,21.360552006,43.279841637,34.867115237,11.211735901,10.42117803,16.889766722,10.768450518,10.425008013,10.42117803,45.905569886,17.365730391,48.452605557,38.755761069,27.007024319,14.313895087,32.902996818,17.093843276,51.114947541,0,0,10.445733427,1,0,0,2,0,0,0,9.2478234558,9.2478234558,3.6183213152,6
-0.18431,1240204,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.2763781764,4.7310352059,6.0995894234,3.2194940934,3.1069043607,3.261944526,0,0,0,0,0,0,13.750437619,14.863375389,13.486426791,20.359694784,52.308592659,60.827679934,65.496843811,36.752357072,14.882185367,41.851831134,35.456192358,25.957896683,56.252172613,34.412738088,45.797809791,50.404295551,18.315536316,18.328887529,15.340417529,34.792102428,18.030260784,47.601351131,17.833075285,54.635072572,44.796609233,14.350324067,13.157738789,20.15488821,13.093428066,13.718690431,17.845732638,57.332292056,22.578575082,40.185355251,31.505390228,18.903998854,13.538749453,25.772891887,20.663196062,38.535267841,0,0,0,0,0,0,0,0,0,0,0,0,0.8738228603,5
-0.128194,1240206,1372,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.620949,0,2.8947474449,5.1068900394,6.6837832746,3.0781623859,3.1153688901,2.9989479288,0,0,0,0,0,0,13.554708266,14.70483276,13.49578824,17.433820622,66.565220703,73.333942498,62.350079207,36.037657208,46.227849434,40.921468048,44.59912941,39.193855571,60.255949812,44.882987598,63.733858459,61.168846358,34.055933699,22.558571843,23.930031673,36.056753574,19.032308639,61.594253609,21.578653013,41.88611576,32.223273664,12.013517465,10.866095505,16.457652473,10.665629549,10.307686499,10.60173549,44.923546527,17.975768781,42.902538268,34.664577668,22.268363372,13.992747558,22.826274656,22.015522969,64.482180786,0,0,0,0,0,0,0,0,0,0,0,0,-2.582327183,10
5.084748,910911,229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,1,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,1,3.4392964477,0,0,0.83012,0,0,0,4.1074828237,4.6572398587,5.6363050409,2.8899305258,3.0917080726,3.4677489705,0,0,0,0,0,0,12.45269153,15.419353822,12.189728903,16.775694364,45.816331383,54.75470195,54.445832226,35.974066928,32.008003165,38.761710924,46.283271653,35.123296175,60.83914622,40.773572641,55.818337194,46.95151388,24.294715756,17.934929028,19.569173242,35.973826948,16.040349189,50.370065316,23.921268956,48.917838411,41.39739196,12.631112807,11.999110326,19.033038921,11.980268214,11.661617326,12.904076155,50.774405204,20.614843731,45.281576228,35.418649003,23.867625919,13.084015962,25.861799319,17.657209717,37.713414398,0,0,0,0,0,0,0,0,0,0,0,0,4.6301550197,1
3.744705,910904,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4841996976,4.2599414497,6.2776772924,2.8355284125,2.9348989946,3.11188332,0,0,0,0,0,0,15.61276509,17.630553085,15.557027359,21.281023036,54.862607783,67.231248387,66.910140986,35.324811291,26.872736545,40.697914705,40.041613663,27.976261605,57.251706218,39.159859662,54.475237386,47.21374275,25.34928294,21.322311248,22.743574662,40.212608204,15.206429477,62.441315935,20.379852486,44.461131745,38.26141303,11.909938107,11.690829884,19.088502248,11.446908348,11.022303186,11.596840666,47.926089811,18.688242375,47.77076909,37.772792634,23.025449156,16.172192998,32.790268613,30.24186184,51.646104565,0,13.912508959,0,0,0,18.957351748,0,32.869860708,1,0,18.665395626,18.665395626,3.2001033059,3
0.822396,1240121,1050,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.0420070527,4.9478916333,5.8725499548,3.2043837431,3.380330758,3.5521072583,0,0,0,0,0,0,13.861209201,16.960571028,13.606980473,21.076646232,50.367696223,58.860839871,56.308307989,34.054393012,39.528981279,46.131778144,39.976124359,29.584536481,59.939689098,40.930570445,53.049166762,52.115362423,27.77517459,19.817590264,26.359513283,34.31117793,17.568885253,47.077734124,26.788350516,44.298697768,35.167740149,11.518215352,10.788620078,16.178725731,10.678957784,10.654972846,12.104482011,44.413262226,18.163680695,46.926405492,37.84733457,22.172390363,11.600896989,26.04722307,12.974002072,42.841812933,0,0,0,0,0,0,0,0,0,0,0,0,1.6701797171,7
1.414983,910904,159,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,3.4841996976,4.2599414497,6.2776772924,2.8355284125,2.9348989946,3.11188332,0,0,0,0,0,0,15.61276509,17.630553085,15.557027359,21.281023036,54.862607783,67.231248387,66.910140986,35.324811291,26.872736545,40.697914705,40.041613663,27.976261605,57.251706218,39.159859662,54.475237386,47.21374275,25.34928294,21.322311248,22.743574662,40.212608204,15.206429477,62.441315935,20.379852486,44.461131745,38.26141303,11.909938107,11.690829884,19.088502248,11.446908348,11.022303186,11.596840666,47.926089811,18.688242375,47.77076909,37.772792634,23.025449156,16.172192998,32.790268613,30.24186184,51.646104565,0,13.912508959,0,0,0,18.957351748,0,32.869860708,1,0,18.665395626,18.665395626,1.5320919361,5
3.330801,906863,178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,2.6840607472,3.1786290866,4.6536230694,4.9932990921,3.0088846807,3.4096555601,3.5459600887,-0.2,0,0,0,0,0,13.569901354,16.638178602,13.436231887,19.150567311,45.400702909,79.318833029,68.917968969,35.833210199,21.935725476,41.725674944,41.176860258,29.916406051,54.310141653,38.536278003,54.715797781,51.037231706,22.087463413,20.36019068,16.065461566,31.292299903,17.380626416,66.302143481,25.115421234,49.163881784,45.920408768,12.738705439,12.599295821,18.72886544,11.500299315,11.734919535,12.394020741,50.922536408,18.899515816,40.983134156,34.518936865,23.611058555,15.018752807,21.451447119,17.591446792,45.585249023,0,0,0,0,0,0,0,0,0,0,0,0,2.9785431397,3
2.053623,907061,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,1,0,1,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,3.7136941152,4.9858205617,5.2810697617,3.0408768977,2.9440036703,3.226862107,0,0,0,0,0,0,13.408632912,15.740469472,12.799155767,21.978956223,53.174970213,62.535248254,59.08406504,26.743975273,52.833110766,44.571256075,45.29350861,30.327636423,59.292782127,44.398040948,54.510228938,48.639449278,24.172968526,17.603541353,17.862718998,35.296157867,17.787164557,55.820995749,20.687888627,48.561894285,41.42878167,12.353118638,12.153301469,19.138885527,11.346443873,12.322547359,11.911507732,51.125096175,18.878061934,48.100961206,39.584715012,24.617790624,15.310052313,30.939600044,17.737844129,46.461957417,0,0,0,0,0,0,0,0,0,0,0,0,2.6804642316,4
5.926847,1240121,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0420070527,4.9478916333,5.8725499548,3.2043837431,3.380330758,3.5521072583,0,0,0,0,0,0,13.861209201,16.960571028,13.606980473,21.076646232,50.367696223,58.860839871,56.308307989,34.054393012,39.528981279,46.131778144,39.976124359,29.584536481,59.939689098,40.930570445,53.049166762,52.115362423,27.77517459,19.817590264,26.359513283,34.31117793,17.568885253,47.077734124,26.788350516,44.298697768,35.167740149,11.518215352,10.788620078,16.178725731,10.678957784,10.654972846,12.104482011,44.413262226,18.163680695,46.926405492,37.84733457,22.172390363,11.600896989,26.04722307,12.974002072,42.841812933,0,0,0,0,0,0,0,0,0,0,0,0,5.9887067804,9
3.624165,909708,329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,2.9462495437,4.6151803371,4.556794575,3.1076521278,3.0789350163,3.0313971062,0,0,0,0,0,0,14.575612714,15.801300795,13.593811206,20.62977015,62.172489417,69.27341079,62.682763839,33.932144636,42.245463644,40.300980059,41.772920517,31.033363555,57.65956506,39.596005223,57.734477632,56.473319461,22.102138901,22.494352031,20.005651737,37.305083912,18.001529846,63.150266052,21.992730764,43.313684497,34.835459838,11.480905662,10.964166669,18.574838914,10.733317616,10.952966578,10.958072293,47.723964502,17.617671602,54.642840403,37.934820277,28.016832727,15.189103837,42.716838637,17.589851166,65.644717676,0,0,0,0,0,0,0,0,0,0,0,0,3.7350205152,6
1.329851,753541,167,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,2.7988006319,4.7932923468,6.3962259267,3.5591690004,3.0930606124,2.8671113098,0,0,0,0,0,0,14.421659985,16.952112004,13.520605234,20.632412358,57.213885713,61.324130371,57.218975527,29.352538107,24.72208857,43.505355107,51.169827791,39.452857002,66.709380997,41.123663279,56.525503316,55.570522747,28.920711168,18.701378314,16.104617032,39.755576661,16.843780482,48.408108134,19.810963709,42.692130914,34.024214587,11.145096135,10.506017892,15.842099191,10.750490398,11.062736453,11.072198048,45.697931894,16.384933695,47.331971715,39.298048696,24.956013827,12.999016882,27.762703802,15.137836071,42.155359218,0,0,0,0,0,0,1,0,0,0,0,0,0.9282329471,3
3.87054,910904,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,3.4841996976,4.2599414497,6.2776772924,2.8355284125,2.9348989946,3.11188332,0,0,0,0,0,0,15.61276509,17.630553085,15.557027359,21.281023036,54.862607783,67.231248387,66.910140986,35.324811291,26.872736545,40.697914705,40.041613663,27.976261605,57.251706218,39.159859662,54.475237386,47.21374275,25.34928294,21.322311248,22.743574662,40.212608204,15.206429477,62.441315935,20.379852486,44.461131745,38.26141303,11.909938107,11.690829884,19.088502248,11.446908348,11.022303186,11.596840666,47.926089811,18.688242375,47.77076909,37.772792634,23.025449156,16.172192998,32.790268613,30.24186184,51.646104565,0,13.912508959,0,0,0,18.957351748,0,32.869860708,1,0,18.665395626,18.665395626,3.5007806663,10
3.810025,1290724,178,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,6.4404140549,4.0359389397,3.8890615272,3.0045129897,3.0004181295,3.3532556127,0,0,0,0,0,0,13.576066833,16.302687126,13.070705428,23.691119522,65.117754254,83.297663419,60.546847526,37.411111126,15.371681948,38.166970173,41.610425509,29.231670161,54.231576624,39.107539638,49.538383968,45.184184265,29.164541709,18.928296112,17.01673007,28.194955229,13.229115331,73.456150172,26.097820279,60.445156449,48.640947291,16.365782287,15.121581048,22.40670006,15.379474108,15.099029746,14.003814084,64.718122578,26.631602373,37.336901469,29.087576751,21.661496298,28.827153701,37.586506052,19.706729744,37.060893991,1,0,0,0,0,0,0,19.566714876,0,0,37.200668991,0,3.403359912,5
3.701024,1240196,257,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,3.0913992042,4.1887929468,4.6682933949,4.9034452117,3.0403069798,2.9742353584,3.0180933154,0,0,0,0,0,0,12.447203197,15.168389941,12.621738177,20.029870194,53.611875087,82.264222205,65.586912298,35.06146808,29.964460309,43.018967852,43.474378757,27.248288684,58.030684275,41.131205782,50.929656596,41.796102946,15.770481966,18.820505971,21.651485388,35.372240306,16.064646534,66.172870455,20.365750597,50.617043386,42.51625088,13.085108559,12.716753079,20.10303567,12.74560357,12.335992298,18.059397807,54.773157156,18.5184141,39.075861818,31.817714867,22.44829475,17.601488252,30.854958065,25.262469411,42.919495306,0,0,0,0,0,0,0,0,0,0,0,0,3.369491012,4
-0.058152,753562,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,1,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,3.4199955616,4.6200733985,4.8995748951,3.1072828469,2.9953939612,3.3105704759,0,0,0,0,0,0,14.535954708,17.484562004,14.094482887,26.51536081,53.854314451,88.022905315,67.902495087,36.86880815,46.2386489,34.976025874,43.004528414,28.47583851,53.494994669,38.710010418,50.049710736,47.812266834,23.563131834,19.179870551,24.603679926,41.018356041,16.94896961,67.60710462,20.717459241,46.844322684,40.266309529,11.693848627,11.69225787,18.015693467,11.119380402,12.82982159,11.036691758,50.021197642,19.386667201,46.424693606,33.548108744,34.129462104,16.853111246,40.052412826,19.711436376,39.980090482,0,0,0,0,0,0,0,0,0,0,0,0,-0.478512958,1
-0.714966,1240206,153,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,1,1,1,1,1,0,0,0,1,1,1,0,1,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,1.620949,0,2.8947474449,5.1068900394,6.6837832746,3.0781623859,3.1153688901,2.9989479288,0,0,0,0,0,0,13.554708266,14.70483276,13.49578824,17.433820622,66.565220703,73.333942498,62.350079207,36.037657208,46.227849434,40.921468048,44.59912941,39.193855571,60.255949812,44.882987598,63.733858459,61.168846358,34.055933699,22.558571843,23.930031673,36.056753574,19.032308639,61.594253609,21.578653013,41.88611576,32.223273664,12.013517465,10.866095505,16.457652473,10.665629549,10.307686499,10.60173549,44.923546527,17.975768781,42.902538268,34.664577668,22.268363372,13.992747558,22.826274656,22.015522969,64.482180786,0,0,0,0,0,0,0,0,0,0,0,0,-1.390257375,6
4.372696,907059,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0.802147,0,3.9790065968,4.6847206812,7.2833018625,2.9196428925,2.9689091904,3.4994896809,0,0,0,0,0,0,13.637262601,15.053080661,13.588883003,19.038443532,38.995109669,55.293951432,59.029734449,38.71846988,26.247779226,42.759680416,45.176761811,25.583727619,50.638431316,39.983449089,50.978629922,53.870050778,21.42025985,20.934098208,30.21478397,31.26114447,17.393064294,56.850611769,20.891882188,41.271843801,32.402642931,12.274531953,11.841532019,18.98627106,11.160086065,10.373369833,23.245657463,43.989797213,17.112440443,40.524332642,30.994583306,19.522670921,22.275403876,41.252098632,23.302038638,34.306859051,0,0,0,0,0.6460606808,0,0,0,0,0,0,0,5.3288152213,8
4.312031,910911,292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,1,1,0,0,0,0,1,3.4392964477,0,0,0.83012,0,0,0,4.1074828237,4.6572398587,5.6363050409,2.8899305258,3.0917080726,3.4677489705,0,0,0,0,0,0,12.45269153,15.419353822,12.189728903,16.775694364,45.816331383,54.75470195,54.445832226,35.974066928,32.008003165,38.761710924,46.283271653,35.123296175,60.83914622,40.773572641,55.818337194,46.95151388,24.294715756,17.934929028,19.569173242,35.973826948,16.040349189,50.370065316,23.921268956,48.917838411,41.39739196,12.631112807,11.999110326,19.033038921,11.980268214,11.661617326,12.904076155,50.774405204,20.614843731,45.281576228,35.418649003,23.867625919,13.084015962,25.861799319,17.657209717,37.713414398,0,0,0,0,0,0,0,0,0,0,0,0,4.4901166771,8
5.067229,753583,329,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,1,1,0,1,0,0,0,1,0,0,0,0,1,-1,0,0,0,0,0,0,0,0,0,0,2.8017267948,4.4885037243,3.7220621905,3.1125135539,3.0367582321,3.7516922072,0,0.788054,3.4920401992,0,0,0,14.468722261,16.84875242,15.240548559,29.601568415,66.737478546,81.601904916,71.728083884,39.83070121,18.024507238,39.527921862,41.676381497,29.26440946,54.867994671,41.974645394,55.900549051,48.613799215,22.056738274,25.176610296,19.8688094,32.185594952,16.787269899,68.095660109,23.906460326,48.164487408,38.724609229,12.644784332,11.609628807,17.362683844,12.110389335,12.382263017,33.646271173,51.292903977,19.406312446,38.68616078,29.549021648,22.006728402,10.403117947,27.254606056,19.287822469,41.809389631,0,0,0,0,0.6210291069,0,0,0,0,0,0,0,5.6081660088,3
1.494663,1299050,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0.548647,0,0,3.2795439498,3.6001703612,4.6154499527,4.4378685437,2.8857580548,2.9501569724,3.2640021707,0,0.764624,4.5500676789,0.5,0,0,13.719603984,15.654661188,12.803952978,19.715992305,54.935772107,75.590491111,71.354450306,40.307129057,22.985534381,45.174302737,43.665271075,28.744671396,62.811856603,42.879083941,51.486627639,48.970266239,21.468895774,21.483537457,23.281758366,34.649456065,17.683429524,59.491116716,24.534189388,47.373647444,40.171344828,12.218748048,12.308921823,17.471045703,11.952610934,12.121288685,11.720163299,50.059229846,19.779581245,44.726220187,31.545901318,24.785693692,16.163282153,37.938827241,25.247284248,34.48772089,0,0,0,0,0,0,0,0,0,0,0,0,2.9864136738,1
3.264924,1240206,1129,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,0,0,0,0,0,0,1.620949,0,2.8947474449,5.1068900394,6.6837832746,3.0781623859,3.1153688901,2.9989479288,0,0,0,0,0,0,13.554708266,14.70483276,13.49578824,17.433820622,66.565220703,73.333942498,62.350079207,36.037657208,46.227849434,40.921468048,44.59912941,39.193855571,60.255949812,44.882987598,63.733858459,61.168846358,34.055933699,22.558571843,23.930031673,36.056753574,19.032308639,61.594253609,21.578653013,41.88611576,32.223273664,12.013517465,10.866095505,16.457652473,10.665629549,10.307686499,10.60173549,44.923546527,17.975768781,42.902538268,34.664577668,22.268363372,13.992747558,22.826274656,22.015522969,64.482180786,0,0,0,0,0,0,0,0,0,0,0,0,3.6126172694,1
