IC50,Cancer,Drug,From_Sanger,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_797,Fingerprint_791,Fingerprint_776,Fingerprint_714,Fingerprint_710,Fingerprint_697,Fingerprint_686,Fingerprint_685,Fingerprint_677,Fingerprint_673,Fingerprint_646,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,Fingerprint_588,PWY_R_HSA_2682334,GO_0030336_EXP,EXP_IRAK3,EXP_BRD4,PKA_137_POL_X_Fingerprint_576,EXP_IRAK3_X_EXP_IL1RAP,EXP_MAP2K7_X_EXP_PIK3CG,Predicted IC50,Validation
2.26452,946357,1049,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,3.3174679353,2
3.021052,906824,294,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,3.26174277,7
4.514197,1298134,230,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,4.069251604,9
3.263175,907068,249,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,3.2325632009,10
6.244813,930297,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,6.3155328221,10
3.408223,930297,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,4.0661590321,4
1.708434,1240212,177,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,0,0,0,1,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,2.0176421395,6
2.335699,906843,1053,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,2.4257456678,6
4.029512,906843,206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,3.1884425611,1
2.925975,907068,1019,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,2.1441882209,4
5.163415,930298,249,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,4.4823113595,8
5.476163,930298,288,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,5.9874252522,3
4.577833,687505,1039,1,0,0,0,0,1,0,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,1,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,4.7804109303,1
5.773492,930298,1043,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,5.6986385162,8
4.267179,946357,1043,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,4.3023754746,4
3.216975,1240212,203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,3.3354705578,1
1.477136,906824,203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,3.3685930397,2
5.340922,930297,288,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,5.7596600947,6
0.433432,946357,1219,1,0,0,1,0,0,0,0,0,1,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,1.7546491921,4
2.640126,907068,207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,3.1162466315,6
0.650754,687505,207,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,2.6709631925,3
1.422156,1298134,1019,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,1.4416049965,7
6.199674,930297,345,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,5.9714768048,3
2.990309,1298134,203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,3.3679026743,9
1.815462,907068,1046,1,0,1,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,2.0134652122,2
-1.770765,946357,1057,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,2,0,3.1976712244,5.6306040107,0,11.851593745,14.469112177,-1.166122632,6
6.714816,930297,176,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,6.382980882,6
3.523238,1298134,299,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,2.7882824782,4
2.434778,687506,1052,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,0,0,0,0,0,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,2.7435200703,6
6.060976,930298,292,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,6.4775961909,8
4.086657,930297,199,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,4.4185533573,9
4.176806,687506,301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,3.4490786317,4
2.916571,930297,185,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,3.4441002135,9
4.951354,687506,292,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,0,1,0,0,0,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,5.2286169319,5
1.045583,687506,1053,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,1.2597549966,7
4.427094,687506,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,4.6224861761,10
6.169439,724839,294,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,1,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,5.4069404172,10
4.32244,724839,330,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,4.6286146261,6
5.098308,687506,1043,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,3.8482033404,8
3.708287,1240212,291,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,4.1527760865,3
6.185331,724839,230,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,7.0675302298,3
3.526167,687506,185,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,0,0,0,1,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,3.415092686,5
4.190955,906824,206,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,3.0594961516,5
0.696496,687505,235,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,0.6581575773,6
-1.61617,907068,1060,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,-1.742612888,6
2.521511,1298134,202,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,1.9470520388,3
0.013191,687505,1059,1,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,0,0,0,0,1,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,0.1871928349,4
1.366081,907068,1242,1,0,0,0,0,1,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,0.2296670802,1
5.453521,1240212,345,0,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,5.0348708888,6
4.424837,906843,1042,1,0,0,1,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,3.2334169983,2
2.124014,687506,167,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,1.7417652938,5
2.186612,906843,1021,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,2.2909994573,10
0.963728,1298134,167,0,0,0,0,0,0,1,0,1,1,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,1.6804943402,8
1.736514,907068,282,0,0,0,1,0,0,0,1,0,1,0,1,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,1.5500146899,10
4.788941,1298134,309,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,5.4305545115,7
5.247974,930297,1373,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,4.1517138596,7
3.54544,1240212,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,3.217608808,3
5.658339,907068,263,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,1,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,5.4729206742,8
1.437116,1240212,159,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,0.5898277358,10
-0.849215,906824,331,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,0.6346336167,5
3.660117,1240212,262,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,1,1,0,0,1,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,3.0582280221,7
2.774977,906824,298,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,1,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,4.1666033255,1
2.914711,906843,226,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,2.0793778377,2
2.640904,687505,1050,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,1.1600425716,5
1.693233,724839,1053,1,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,1,1,0,0,0,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,1.3244317594,2
3.373109,930298,1019,1,1,0,1,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,2.5566198273,10
6.316383,930298,305,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,5.8306076606,4
5.375337,907068,230,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,5.52624519,8
1.541723,687505,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,0.4838620332,9
0.612027,906824,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,1.1367979567,4
4.649141,906824,304,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,3.3674047386,10
2.132592,1240212,178,0,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,1.1060581177,5
-2.42757,687505,283,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,-4.031260263,7
3.217766,724839,293,0,1,0,0,0,1,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,1,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,3.340386024,7
2.028872,687506,155,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,1,0,0,1,0,0,0,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,1.9954372691,10
3.046859,687506,226,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,1,0,0,0,0,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,3.3129576953,3
4.041016,687505,230,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,4.2435744579,10
-1.272292,907068,157,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,-0.302467579,10
3.023224,930298,1050,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,3.2141838867,4
2.385586,906824,291,0,0,0,1,0,0,0,1,0,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,2.2349568408,2
5.869985,687506,290,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,5.571117073,9
1.060834,724839,312,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,1.3887907706,5
4.937305,906843,230,0,0,0,1,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,4.5149680325,7
1.938276,1240212,256,0,0,0,1,0,0,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,2.5074118718,5
5.963508,930297,193,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,6.2628072998,3
4.691038,1298134,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,3.3004766414,9
2.746652,907068,203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,3.3408414761,2
2.222787,1240212,202,0,0,0,1,0,1,0,0,1,1,0,1,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,1.9212277744,2
4.03924,687505,281,0,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,1,0,1,0,0,0,0,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,2.9793981286,10
3.36433,1298134,331,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,0.6824338844,2
2.376327,930298,1021,1,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,1,1,0,1,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,1.9017495045,8
-1.383121,687506,1024,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,-0.932880907,6
-1.952722,906843,283,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,-1.711454526,4
2.954499,1240212,229,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,3.2250376584,7
-2.800573,906824,1057,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,-1.166105358,4
2.640365,906843,1030,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,1,1,1,0,0,0,0,0,1,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,3.9259173905,1
2.13112,1240212,1023,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,1.7726777258,4
5.881639,930298,203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,6.3309347207,7
5.650836,930297,203,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,5.8462486185,3
3.92788,907068,330,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,3.5628443799,5
1.958724,906824,249,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,1,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,1.0000575817,4
2.129167,687505,1023,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,2.0177313157,8
5.200304,930298,1061,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,0,0,0,1,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,4.6790047225,4
1.540105,1298134,1023,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,2.0830335067,10
6.188204,724839,279,0,0,0,1,0,0,0,0,0,0,1,0,1,1,0,1,1,1,1,1,0,0,0,0,0,2,0,3.9570779615,5.4131136837,0,15.868346125,12.638631606,5.9170135635,7
1.24288,1298134,1010,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,1.0158314163,2
2.819138,906843,1029,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,3.0789185947,2
3.784042,906824,288,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,0,0,1,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,2.9648694197,6
6.244519,930297,309,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,6.3802952351,8
0.66737,906843,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,0.7450248075,7
6.031049,930297,221,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,6.2690203332,9
3.689609,930297,331,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,3.5347388155,4
2.146546,906843,1203,1,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,-0.931422453,6
4.445297,906824,193,0,1,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,0,0,0,0,0,0,0,0,0,6.3018233858,2.9956604313,5.9173867453,0,11.497666944,14.487923201,4.8964360388,6
2.704884,724839,1050,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,3.2140654835,5
3.111729,1240212,330,0,0,0,1,0,0,0,0,1,0,1,0,1,1,0,0,1,0,1,1,1,0,0,0,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,3.2267610772,8
4.821655,687506,253,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,0,1,0,0,0,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,5.2364722135,8
5.119153,907068,192,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,4.1369407395,6
1.956468,906843,1023,1,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,2.0289453629,3
2.613696,687505,301,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,1,1,0,0,1,0,2,3.3782014768,3.0252558276,5.6090773638,0,9.7083996281,14.675089467,1.9514340852,9
1.528124,930298,312,0,1,0,1,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,1,0,0,0,0,0,2,0,4.2284266226,5.0044916562,0,18.211828114,11.407227195,2.044432966,3
3.662789,906843,1050,1,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,2.9478359226,5.5199455439,0,12.839859693,13.417610905,2.8225289716,2
-1.813682,907068,283,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,-1.250307206,2
2.299105,1298134,1028,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,2.2483052535,5
3.172632,687506,1158,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,1,1,0,0,0,1,0,1,0,3.4793992429,5.4320796759,0,13.83750445,11.895041789,3.2140217675,3
0.684106,907068,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,1.086603486,3
0.519061,930297,1024,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,2,0,4.8521131365,5.3820524088,0,19.154756444,12.104093275,-0.626401083,6
5.525684,724839,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,2,0,3.9570779615,5.4131136837,-1.4,15.868346125,12.638631606,4.8110042145,5
-0.227664,1298134,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,4.4140067546,3.2231998158,5.2675923994,0,11.504159524,13.234659277,0.598233191,1
-0.923609,1240212,1024,1,0,0,1,0,0,1,0,1,0,1,0,1,1,0,1,1,0,1,0,0,0,1,1,0,0,0,3.1566702035,5.687384494,0.3,11.791803995,13.040814464,-0.918546403,2
4.451064,907068,1043,1,0,0,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,0,1,0,0,0,0,0,0,0,3.6321368395,5.6125055083,0,13.820833047,12.999983849,4.8412746322,4
-2.450639,1240212,1060,1,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,3.1566702035,5.687384494,0,11.791803995,13.040814464,-1.738781033,2
