IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_803,Fingerprint_801,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_687,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,MUT_EIF2AK1,REC_R_HSA_450346,REC_R_HSA_450346_EXP,PWY_R_HSA_1852241_EXP,PWY_R_HSA_453279,GO_0007223,GO_0007399_CSV,GO_0016572,GO_0019933_EXP,GO_0030509_EXP,GO_0032147_CSV,GO_0050766_CSV,GO_0071560,SFAM_DYRK1_EXP,SFAM_RIPK_EXP,CLS_Histology_subtype_1_astrocytoma_Grade_III,EXP_CLK4,EXP_TRPM7,EXP_TBK1,EXP_MAPK1,EXP_GRK1,EXP_STRADB,EXP_MAP3K20,EXP_CAMK1,PKA_117_X_Fingerprint_696,PKA_134_ENG_X_Fingerprint_696,PKA_134_HYD_X_Fingerprint_644,PKA_134_VOL_X_Fingerprint_696,PKA_140_B62_X_Fingerprint_644,PKA_68_HYD_X_Fingerprint_698,PKA_77_ASA_X_Fingerprint_611,PKA_84_ASA_X_Fingerprint_812,PKA_84_POL_X_Fingerprint_812,EXP_DCLK2_X_EXP_ASF1B,EXP_EIF2AK3_X_EXP_PPP1CB,EXP_LCK_X_EXP_CD28,EXP_LCK_X_EXP_CD4,EXP_TBK1_X_EXP_IFIH1,REC_R_HSA_3928578_EXP_X_REC_R_HSA_6802932_EXP,PWY_R_HSA_162582_EXP_X_PWY_R_HSA_453274_EXP,PWY_R_HSA_3371571_EXP_X_PWY_R_HSA_983705_EXP,PWY_R_HSA_453279_EXP_X_PWY_R_HSA_76002_EXP,GO_0000165_EXP_X_GO_0016310_EXP,GO_0007050_X_GO_0043066,GO_0010628_X_GO_0045087,GO_0043123_X_GO_0048013,Predicted IC50,Validation
1.45272,905984,249,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,3.4579906583,0,0,0,0,0,0,0,4.5111449199,5.8156820238,8.3996648372,5.8940143246,2.9267797974,2.9919851554,6.4015161446,3.3738430004,0,0,0,0,0,0,0,0,0,15.340599916,25.817467449,9.4812671345,10.083598833,48.335618487,0,0,0,0,27.69754157,0,0,0,0.4920811431,5
3.012223,909750,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,6.9867152863,0,0,0,0,0,0,0,0,0,0,0,1,4.3417831074,4.754243049,7.8064998787,6.1663791643,2.9031749992,3.7356377553,7.1192666573,4.0924136484,0,0,0,0,0,0,0,-18,-0.1,25.110111506,28.722067653,7.7557263929,8.257688959,39.462848336,0,97.266525217,0,0,0,0,0,0,3.4419639718,3
4.654961,906834,1025,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,1,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,4.8547775112,0,0,0,0,0,0,0,4.1725229969,4.0926174687,5.952595921,6.1818302847,3.1346522585,3.3084127963,5.5254571555,3.8248986716,0,0,0,0,0,0,0,0,0,26.698995867,30.587191573,8.3947579271,8.4786316448,25.946942886,0,0,0,0,0,1,2,0,3.5908197331,9
2.354843,946369,152,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.259165948,5.3549296399,8.1513875481,5.4343368474,3.0690658274,2.9570240254,6.3860487166,4.4639258371,0,0,0,0,0,0,0,0,0,15.493986681,22.085969835,8.8747657361,8.9389045382,35.793838688,0,0,0,0,0,0,0,0,2.9602432539,7
1.246094,909248,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0468439365,0,0,0,0,0,0,5.0391210645,4.4861731387,7.7641633609,5.7520780523,2.9683502971,3.2480024937,5.882834465,3.457638413,0,0,0,0,1,0,0,0,0,14.460291988,22.921941751,8.3280631236,8.8869799005,36.50923862,20.419981494,0,0,0,0,0,0,0,0.5869058911,2
-0.987609,909248,157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,4.0468439365,0,0,0,0,0,0,5.0391210645,4.4861731387,7.7641633609,5.7520780523,2.9683502971,3.2480024937,5.882834465,3.457638413,0,0,0,0,0,0,0,0,0,14.460291988,22.921941751,8.3280631236,8.8869799005,36.50923862,20.419981494,0,0,0,0,0,0,0,-0.073320174,4
3.42054,905986,185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0.555755,0,1,3.036594033,0,0,4.2943515326,5.505058676,8.1727971111,6.1654818158,2.9199922247,3.8015779062,7.2566537681,4.0502732917,0,0,0,0,0,0,0,0,0,18.858966761,23.996197251,8.8118907301,8.9799787474,32.047702784,0,0,0,22.771802083,0,0,0,1,2.1457351291,10
0.747129,906871,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.5751925951,5.3590101847,8.0584097251,5.6153941295,2.9618013937,3.3508207522,6.6259915686,4.4172823883,0,0,0,0,0,0,0,0,0,14.715962079,18.473003674,8.3262691966,8.6052868097,35.561222659,0,0,0,54.175346445,0,0,0,1,0.3382796496,6
4.887788,909729,279,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,1,1,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,4.3797405034,0,0,0,0,0,0,0,0,0,0,2.9604286614,0,4.3544099183,4.9546442059,7.8138215976,6.3264234391,3.0707204422,3.7216826223,6.6231288218,3.2755375363,0,0,0,0,0,0,0,0,0,16.940722583,26.714247792,8.2264331753,8.5647848003,34.465396668,0,126.64991015,0,0,0,0,0,0,4.5212496827,5
5.412068,683667,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,3.9391688669,4.9238680671,7.7058127065,5.9098681571,2.9877539198,3.9312367501,6.0922909556,4.241236059,0,0,0,0,0,0,0,0,0,20.190303908,25.535493936,8.77261101,8.5989262843,31.777048786,0,42.706340648,0,0,0,0,0,0,5.6535405333,7
3.715148,906868,345,0,0,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,1,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.1482007101,6.2417110503,9.0368003218,5.3775777877,3.1001630208,3.4218337502,6.8516246469,3.1646383151,0,0,0,0,0,0,0,0,0,12.894935883,22.607156073,8.3110771166,8.4287881717,47.067924623,0,0,0,0,36.26750975,0,0,0,3.9007557751,5
4.243208,1240168,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0.861979,0,3.0697024187,0,0,0,0,0,0,0,3.8324190972,4.9133488655,7.731307752,5.8739467348,2.9787092679,3.5174974224,7.8383650964,4.2604291696,0,0,0,0,0,0,0,0,0,21.961457695,24.99290307,8.641627718,8.7789132919,38.689039387,0,0,0,0,0,0,0,0,4.2203286624,3
2.6368,908449,1050,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.839240409,5.5845176937,8.309806524,5.969713562,3.3308376491,4.1791224445,6.4332037333,4.0456710481,0,0,0,0,0,0,0,0,0,12.954006971,22.004940641,8.3215442548,8.5810513143,41.941436497,0,27.78562383,0,0,0,0,0,0,2.4991550271,1
0.265932,905985,235,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.147765024,5.1905944519,8.4467538527,6.0540738101,2.9623717279,3.2580997204,6.3736894604,3.1169051013,0,0,0,0,0,0,0,0,0,20.694061197,21.629676925,8.5908685978,8.8103670754,51.387067893,0,0,0,0,0,0,0,0,1.7525871159,4
5.320439,907282,255,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,1,0,0,0,1,1,0,0,1,1,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.1280428502,5.8261591059,7.9493103045,6.9728085922,2.8178618782,3.8912923838,5.9523606566,4.0247754244,0,0,0,0,0,0,0,0,0,25.273460129,43.175854252,8.5440016297,8.9158147933,37.165121292,0,0,0,0,0,0,0,0,5.4091657899,7
1.500641,1240170,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8676681392,5.1494734231,7.8425859654,6.8723391847,2.9630120175,3.0230551315,8.5009386317,3.545869417,0,0,0,0,0,0,0,0,0,17.765881495,25.597087031,8.4399458526,8.4609394015,32.957652698,0,0,0,0,19.830366657,0,0,0,2.4411473016,4
3.149074,906835,1028,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3133340858,5.907474058,8.116252683,6.3539997463,2.9816695912,3.8432590482,5.5762843307,4.5703559892,0,0,0,0,0,0,0,0,0,20.330516598,19.294854712,8.0759627554,8.2970546238,38.685924476,9.5855798648,0,0,0,0,0,0,1,3.0353028254,10
-4.119872,908452,83,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,1,0,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,3.5457412729,0,0,0.666601,0,0,0,0,0,0,0,0,1,4.4993487387,4.9189899974,7.5756339912,5.9998077867,2.9131212887,3.5110666904,7.1027673478,3.6626675086,0,0,0,0,0,0,0,0,0,20.062543474,32.869492525,8.9728545112,8.8556230524,38.379785389,0,89.519632018,18.364533287,0,0,0,0,0,-2.543969559,5
1.935306,910943,256,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,1,0,1,0,0,0,1,0,1,0,1,1,0,0,1,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.72681,0,0,0,0,3.8483642562,4.7001114309,7.8004418666,6.0832370278,2.8869296733,3.9269541253,8.1174957148,4.8253287625,0,0,0,0,0,0,0,0,0,23.851933776,20.439007885,7.9009323488,8.0314786113,34.355326371,0,91.373689263,0,0,0,1,0,0,2.560315865,5
4.997736,946369,1194,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.259165948,5.3549296399,8.1513875481,5.4343368474,3.0690658274,2.9570240254,6.3860487166,4.4639258371,0,0,0,0,0,0,0,0,0,15.493986681,22.085969835,8.8747657361,8.9389045382,35.793838688,0,0,0,0,0,0,0,0,4.6586095333,7
2.989119,946370,1219,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.745758,0,0,0,0,0,3.9857897873,5.2759920464,7.313092072,6.1197902791,3.0004731712,3.3153026417,7.8986877691,3.3889488531,0,0,0,0,0,0,0,0,0,16.38695627,24.441326307,7.9504235278,8.4010404386,28.000491169,0,0,0,0,0,0,2,0,3.1760165304,5
3.104982,909750,1019,1,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,1,0,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,6.9867152863,0,0,0,0,0,0,0,0,0,0,0,1,4.3417831074,4.754243049,7.8064998787,6.1663791643,2.9031749992,3.7356377553,7.1192666573,4.0924136484,1,4.015,0,-60.4,0,0,0,0,0,25.110111506,28.722067653,7.7557263929,8.257688959,39.462848336,0,97.266525217,0,0,0,0,0,0,2.7139911775,10
3.336369,687568,1042,1,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,1,1,1,0,0,1,0,0,0,1,1,0,0,0,0,1,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.1547359808,0.818245,0,0,0,0,0,4.7046616209,5.6015964486,7.8927871773,6.0508561743,2.8993864896,3.236506467,5.3569275336,3.2312998861,0,0,0,0,0,0,0,0,0,17.393316488,27.820818912,8.7738593924,8.8318622837,42.753601842,0,0,0,0,0,0,0,0,4.5330109688,5
4.390734,687592,230,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,4.73774058,6.5441148976,0,0,1,0,0,0,4.3730766981,5.3187489124,8.1150201292,5.5372527195,3.0707037783,3.6235158572,6.2656595716,4.1474409069,0,0,0,0,0,0,0,0,0,14.303940046,22.374267814,8.3669444554,8.6135433087,35.440464572,28.429475277,0,0,0,0,0,0,0,4.7275369457,1
3.398908,905986,34,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0.555755,0,1,3.036594033,0,0,4.2943515326,5.505058676,8.1727971111,6.1654818158,2.9199922247,3.8015779062,7.2566537681,4.0502732917,0,0,0,0,0,0,0,0,0,18.858966761,23.996197251,8.8118907301,8.9799787474,32.047702784,0,0,0,22.771802083,0,0,0,1,3.1130899617,1
1.608593,905984,106,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,3.4579906583,0,0,0,0,0,0,0,4.5111449199,5.8156820238,8.3996648372,5.8940143246,2.9267797974,2.9919851554,6.4015161446,3.3738430004,0,0,0,0,0,0,0,0,0,15.340599916,25.817467449,9.4812671345,10.083598833,48.335618487,0,0,0,0,27.69754157,0,0,0,1.7569876538,10
2.8731,907313,1029,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,1,0,1,8.8594514658,0,1,1,0,2,0,6.2062152144,0,0,0,3.2499769387,0,0,4.6040651361,6.1026434945,8.1808763533,5.8825538991,3.1755600124,3.415764169,6.2526706053,4.8566121554,0,-9.941,0,40.5,0,0,0,0,0,18.453412631,16.830111931,8.4403142492,8.381723424,37.669368089,34.734615468,0,0,43.262257927,34.734615468,0,0,1,2.5641603747,4
-1.91967,905986,273,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0.555755,0,1,3.036594033,0,0,4.2943515326,5.505058676,8.1727971111,6.1654818158,2.9199922247,3.8015779062,7.2566537681,4.0502732917,0,0,0,0,0,0,0,0,0,18.858966761,23.996197251,8.8118907301,8.9799787474,32.047702784,0,0,0,22.771802083,0,0,0,1,-0.731137462,4
1.555354,909750,185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,6.9867152863,0,0,0,0,0,0,0,0,0,0,0,1,4.3417831074,4.754243049,7.8064998787,6.1663791643,2.9031749992,3.7356377553,7.1192666573,4.0924136484,1,4.015,0,-60.4,0,0,0,0,0,25.110111506,28.722067653,7.7557263929,8.257688959,39.462848336,0,97.266525217,0,0,0,0,0,0,2.6025851202,6
3.253665,946369,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.259165948,5.3549296399,8.1513875481,5.4343368474,3.0690658274,2.9570240254,6.3860487166,4.4639258371,0,0,0,0,0,0,0,0,0,15.493986681,22.085969835,8.8747657361,8.9389045382,35.793838688,0,0,0,0,0,0,0,0,2.160365649,5
2.672194,910943,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0.72681,0,0,0,0,3.8483642562,4.7001114309,7.8004418666,6.0832370278,2.8869296733,3.9269541253,8.1174957148,4.8253287625,0,0,0,0,0,0,0,0,0,23.851933776,20.439007885,7.9009323488,8.0314786113,34.355326371,0,91.373689263,0,0,0,1,0,0,2.7326536809,3
-0.037087,906835,308,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3133340858,5.907474058,8.116252683,6.3539997463,2.9816695912,3.8432590482,5.5762843307,4.5703559892,0,0,0,0,0,0,0,0,0,20.330516598,19.294854712,8.0759627554,8.2970546238,38.685924476,9.5855798648,0,0,0,0,0,0,1,0.5350870525,8
4.350813,910933,63,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,1,1,0,0,1,0,0,0,1,1,0,1,0,0,1,1,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,4.0587348028,0,0,0,0,0,0,4.1127463055,4.9250980132,8.3192366905,6.342337264,3.3214172569,3.2056703386,6.1644402833,5.6402100168,0,0,0,0,0,0,4.5,0,0,20.45602533,12.38496891,9.2890397554,9.3281378972,33.352077626,11.890406449,0,0,0,10.105296652,0,0,0,3.1729833884,2
2.058583,924188,37,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,0,4.9075863362,0,0,0.769396,0,0,0,0,0,0,0,0,0,4.4295652856,5.2364259703,8.1483868123,5.3056727491,2.848252312,3.8362248928,6.4804140972,4.0234781409,0,0,0,0,0,0,0,0,0,15.893340105,32.380360637,8.0740066972,8.1576893828,37.098102629,0,0,0,0,0,2,1,0,2.9805181329,8
1.980507,906871,167,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.5751925951,5.3590101847,8.0584097251,5.6153941295,2.9618013937,3.3508207522,6.6259915686,4.4172823883,0,0,0,0,0,0,0,0,0,14.715962079,18.473003674,8.3262691966,8.6052868097,35.561222659,0,0,0,54.175346445,0,0,0,1,1.0949636999,8
4.514278,908449,91,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.839240409,5.5845176937,8.309806524,5.969713562,3.3308376491,4.1791224445,6.4332037333,4.0456710481,0,0,0,0,0,0,0,0,0,12.954006971,22.004940641,8.3215442548,8.5810513143,41.941436497,0,27.78562383,0,0,0,0,0,0,4.6251155169,1
0.277757,908449,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.839240409,5.5845176937,8.309806524,5.969713562,3.3308376491,4.1791224445,6.4332037333,4.0456710481,0,0,0,0,0,0,0,0,0,12.954006971,22.004940641,8.3215442548,8.5810513143,41.941436497,0,27.78562383,0,0,0,0,0,0,-0.155417784,1
3.246755,906834,185,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,4.8547775112,0,0,0,0,0,0,0,4.1725229969,4.0926174687,5.952595921,6.1818302847,3.1346522585,3.3084127963,5.5254571555,3.8248986716,0,0,0,0,0,0,0,0,0,26.698995867,30.587191573,8.3947579271,8.4786316448,25.946942886,0,0,0,0,0,1,2,0,4.0581806872,9
0.355331,910933,1059,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,1,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,4.0587348028,0,0,0,0,0,0,4.1127463055,4.9250980132,8.3192366905,6.342337264,3.3214172569,3.2056703386,6.1644402833,5.6402100168,0,0,0,0,0,0,0,0,0,20.45602533,12.38496891,9.2890397554,9.3281378972,33.352077626,11.890406449,0,0,0,10.105296652,0,0,0,-0.008582987,10
0.31258,905983,159,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,4.5691027359,6.1763740452,8.2140400139,5.8580605948,2.8540290404,3.3318977462,6.1503181935,3.5157817467,0,0,0,0,0,0,0,0,0,14.982046439,22.975555624,8.8372179191,8.5528663187,46.872399204,0,0,0,0,0,0,0,0,0.5813047433,9
-1.096203,906873,1060,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.805194,0,0,3.4878887706,0,4.3144692412,6.096351016,7.1694070997,5.5610419722,2.8846083986,3.3511229259,6.5742920155,4.4619076587,0,0,0,0,0,0,0,0,0,18.311952087,27.202713632,8.3888103807,8.4103287357,37.177382885,0,0,0,0,0,0,0,0,-0.863407251,5
1.288712,1240168,1010,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0.861979,0,3.0697024187,0,0,0,0,0,0,0,3.8324190972,4.9133488655,7.731307752,5.8739467348,2.9787092679,3.5174974224,7.8383650964,4.2604291696,0,0,0,0,0,0,0,0,0,21.961457695,24.99290307,8.641627718,8.7789132919,38.689039387,0,0,0,0,0,0,0,0,1.1681536319,1
3.588653,906835,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.3133340858,5.907474058,8.116252683,6.3539997463,2.9816695912,3.8432590482,5.5762843307,4.5703559892,0,0,0,0,0,0,0,0,0,20.330516598,19.294854712,8.0759627554,8.2970546238,38.685924476,9.5855798648,0,0,0,0,0,0,1,2.840465203,7
