IC50,Cancer,Drug,From_Sanger,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_803,Fingerprint_801,Fingerprint_799,Fingerprint_797,Fingerprint_791,Fingerprint_784,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_646,Fingerprint_644,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,MOT_3D_RegulatorySpine_CSV,REC_R_HSA_3928602,REC_R_HSA_5218804,GO_0007286,GO_0016477_CSV,GO_0035023,GO_0048008,GO_0070372_EXP,FAM_CK1,EXP_CSNK1A1L,PKA_263_EXP_X_Fingerprint_826,PKA_280_B62_X_Fingerprint_819,EXP_ERN2_X_EXP_LRGUK,EXP_FGR_X_EXP_APOB,EXP_ITK_X_EXP_CD28,EXP_PHKG2_X_EXP_C1QTNF1,EXP_TXK_X_EXP_PHLPP1,PWY_R_HSA_199418_X_PWY_R_HSA_5627123,Predicted IC50,Validation
4.350434,909716,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.635086,0,0,0,0,3.0394636924,0,0,10.003834798,9.1063448433,9.204390565,21.518247244,10.79405744,0,3.1392806428,9
2.307985,909720,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3.0099116771,0,0,9.0894024505,8.2986888893,8.1706134297,17.631371436,12.114078001,0,2.5809412816,3
2.934998,909732,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2.973266203,0,0,10.857390724,8.2620767107,8.4660243758,21.864805491,10.66951928,0,2.9568773161,3
5.120656,909754,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,0,0,10.807558704,8.9081237696,9.3022917015,24.001803288,16.699368639,2,4.7573312834,9
3.109677,909759,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0146730322,0,0,9.237139029,8.4702744104,7.4905298784,18.879786744,11.507563933,0,2.990947079,9
5.288479,925343,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2.9962981835,0,0,10.189126272,8.8162974431,8.2373848904,18.579263139,13.013508287,0,3.1477843047,6
3.353579,971773,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2.9223297099,0,0,8.8816005533,8.4627762221,8.5256898879,18.752996197,9.9208505412,0,2.9895412461,10
3.9348,971774,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,0,0,11.706620878,9.1123914875,8.9001265462,18.080785351,12.757518026,0,3.7060342958,4
2.7898,1240166,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,0,0,11.482168397,10.167713696,8.8557395336,20.400662619,11.724299341,0,3.647872156,5
2.577745,1240210,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,2.9949189991,0,0,10.228550361,8.5071086764,8.3609990245,18.427721333,11.096510538,1,3.3411427863,8
2.465605,1240215,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3.0662629843,0,0,9.7897319206,9.5000439039,8.3461885734,18.613933282,12.102026295,0,3.1399784389,4
5.199552,1299061,1030,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.181275322,0,0,11.527623475,8.7989567731,8.2649243614,19.027614517,10.63934132,0,4.3114977597,7
0.732788,907298,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.976818149,0,0,11.151804899,8.4640050836,8.4112568406,19.341029083,9.6827849299,0,1.516174519,1
1.041404,908127,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1.27964,1,0,0,1,3.0421537126,0,0,10.037693787,8.9938650804,8.3185333971,19.139495065,12.828822864,0,1.5408073761,4
1.548038,909716,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0.635086,0,0,0,0,3.0394636924,0,0,10.003834798,9.1063448433,9.204390565,21.518247244,10.79405744,0,2.0449001558,8
1.009328,909720,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0099116771,0,0,9.0894024505,8.2986888893,8.1706134297,17.631371436,12.114078001,0,0.6055993483,5
0.850623,909732,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.973266203,0,0,10.857390724,8.2620767107,8.4660243758,21.864805491,10.66951928,0,0.0623070833,8
3.042247,909754,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,0,0,10.807558704,8.9081237696,9.3022917015,24.001803288,16.699368639,2,3.3025929513,5
-0.006388,909759,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0146730322,0,0,9.237139029,8.4702744104,7.4905298784,18.879786744,11.507563933,0,0.0309890245,10
1.993976,925343,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.9962981835,0,0,10.189126272,8.8162974431,8.2373848904,18.579263139,13.013508287,0,1.5635048431,6
0.643023,971773,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9223297099,0,0,8.8816005533,8.4627762221,8.5256898879,18.752996197,9.9208505412,0,1.2539917871,7
2.088567,971774,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,0,0,11.706620878,9.1123914875,8.9001265462,18.080785351,12.757518026,0,2.5017306288,2
1.191732,1240166,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,0,0,11.482168397,10.167713696,8.8557395336,20.400662619,11.724299341,0,1.522647388,6
1.391394,1240210,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2.9949189991,0,0,10.228550361,8.5071086764,8.3609990245,18.427721333,11.096510538,1,0.8994683037,10
0.135476,1240215,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0662629843,0,0,9.7897319206,9.5000439039,8.3461885734,18.613933282,12.102026295,0,1.5569571729,4
1.175632,1299061,1037,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.181275322,0,0,11.527623475,8.7989567731,8.2649243614,19.027614517,10.63934132,0,1.5295338144,5
2.080068,908127,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,1.27964,1,0,0,1,3.0421537126,0,0,10.037693787,8.9938650804,8.3185333971,19.139495065,12.828822864,0,1.1789094089,8
2.496519,909716,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0.635086,0,0,0,0,3.0394636924,0,0,10.003834798,9.1063448433,9.204390565,21.518247244,10.79405744,0,1.8187580592,2
1.115908,909720,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,3.0099116771,0,0,9.0894024505,8.2986888893,8.1706134297,17.631371436,12.114078001,0,1.2251091616,2
0.768869,909732,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,1,2.973266203,0,-3,10.857390724,8.2620767107,8.4660243758,21.864805491,10.66951928,0,1.3008698849,5
2.605869,909754,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,0,2,10.807558704,8.9081237696,9.3022917015,24.001803288,16.699368639,2,1.2045579021,1
1.48764,909759,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.0146730322,0,0,9.237139029,8.4702744104,7.4905298784,18.879786744,11.507563933,0,1.2045466476,1
1.777151,925343,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,0,1,2.9962981835,0,0,10.189126272,8.8162974431,8.2373848904,18.579263139,13.013508287,0,1.2033360013,8
1.529735,971773,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,1,0,0,0,0,0,2.9223297099,0,-3,8.8816005533,8.4627762221,8.5256898879,18.752996197,9.9208505412,0,2.4656716063,1
1.089344,971774,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,0,0,11.706620878,9.1123914875,8.9001265462,18.080785351,12.757518026,0,1.2007461608,10
1.410536,1240166,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,0,0,11.482168397,10.167713696,8.8557395336,20.400662619,11.724299341,0,1.2013292613,7
0.950475,1240210,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,1,1,0,0,0,0,0,1,2.9949189991,0,0,10.228550361,8.5071086764,8.3609990245,18.427721333,11.096510538,1,1.2003352381,10
0.861477,1240215,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,1,0,0,3.0662629843,0,0,9.7897319206,9.5000439039,8.3461885734,18.613933282,12.102026295,0,1.1641399908,1
2.685247,1299061,1038,1,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,0,1,1,0,0,0,1,0,0,1,1,0,0,1,1,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,3.181275322,0,0,11.527623475,8.7989567731,8.2649243614,19.027614517,10.63934132,0,1.1995294785,7
4.191159,907298,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,2.976818149,0,0,11.151804899,8.4640050836,8.4112568406,19.341029083,9.6827849299,0,4.6398453373,10
4.466036,908127,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,1.27964,1,0,0,1,3.0421537126,0,0,10.037693787,8.9938650804,8.3185333971,19.139495065,12.828822864,0,5.0496742638,2
4.84645,909716,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0.635086,0,0,0,0,3.0394636924,0,0,10.003834798,9.1063448433,9.204390565,21.518247244,10.79405744,0,4.8587309425,1
4.683867,909720,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,3.0099116771,0,0,9.0894024505,8.2986888893,8.1706134297,17.631371436,12.114078001,0,3.3637001741,7
4.607487,909732,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,0,0,0,0,0,0,1,2.973266203,0,-3,10.857390724,8.2620767107,8.4660243758,21.864805491,10.66951928,0,4.989731363,8
6.111291,909754,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,0,2,10.807558704,8.9081237696,9.3022917015,24.001803288,16.699368639,2,5.7546430773,10
4.351443,909759,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3.0146730322,0,0,9.237139029,8.4702744104,7.4905298784,18.879786744,11.507563933,0,3.36063517,4
5.28934,925343,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,0,1,2.9962981835,0,0,10.189126272,8.8162974431,8.2373848904,18.579263139,13.013508287,0,3.870331178,1
3.568753,971773,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,2.9223297099,0,-3,8.8816005533,8.4627762221,8.5256898879,18.752996197,9.9208505412,0,3.4367519986,5
4.757927,971774,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,0,0,11.706620878,9.1123914875,8.9001265462,18.080785351,12.757518026,0,4.8962317373,3
4.436468,1240166,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,0,0,11.482168397,10.167713696,8.8557395336,20.400662619,11.724299341,0,4.8498871078,7
3.071248,1240210,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,1,1,0,0,0,0,0,1,2.9949189991,0,0,10.228550361,8.5071086764,8.3609990245,18.427721333,11.096510538,1,3.9590654197,3
4.941879,1240215,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,3.0662629843,0,0,9.7897319206,9.5000439039,8.3461885734,18.613933282,12.102026295,0,4.8741228329,4
5.283504,1299061,1039,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,1,1,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,3.181275322,0,0,11.527623475,8.7989567731,8.2649243614,19.027614517,10.63934132,0,4.8973160308,5
2.867644,907298,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.976818149,0,0,11.151804899,8.4640050836,8.4112568406,19.341029083,9.6827849299,0,2.9912620721,7
2.554208,908127,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1.27964,1,0,0,1,3.0421537126,0,0,10.037693787,8.9938650804,8.3185333971,19.139495065,12.828822864,0,3.2657978251,6
3.573032,909716,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0.635086,0,0,0,0,3.0394636924,0,0,10.003834798,9.1063448433,9.204390565,21.518247244,10.79405744,0,3.0609549899,10
1.660518,909720,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0099116771,0,0,9.0894024505,8.2986888893,8.1706134297,17.631371436,12.114078001,0,2.2627064234,4
4.466993,909732,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.973266203,0,-3,10.857390724,8.2620767107,8.4660243758,21.864805491,10.66951928,0,4.7854283424,7
6.143246,909754,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,0,2,10.807558704,8.9081237696,9.3022917015,24.001803288,16.699368639,2,6.9987157844,2
4.433196,909759,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0146730322,0,0,9.237139029,8.4702744104,7.4905298784,18.879786744,11.507563933,0,3.079077955,6
4.563359,925343,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.9962981835,0,0,10.189126272,8.8162974431,8.2373848904,18.579263139,13.013508287,0,4.5169171193,3
4.116874,971773,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,2.9223297099,0,-3,8.8816005533,8.4627762221,8.5256898879,18.752996197,9.9208505412,0,3.485522752,5
5.078606,971774,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0.807544,1,0,0,0.726215,1,1,4.2084771202,1,3.0918643898,0,0,11.706620878,9.1123914875,8.9001265462,18.080785351,12.757518026,0,6.8535934631,1
2.44231,1240166,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,1,0,2.7966849473,0,3.0238717604,0,0,11.482168397,10.167713696,8.8557395336,20.400662619,11.724299341,0,3.0174502601,9
2.278464,1240210,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,2.9949189991,0,0,10.228550361,8.5071086764,8.3609990245,18.427721333,11.096510538,1,3.0690450148,1
4.327044,1240215,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,3.0662629843,0,0,9.7897319206,9.5000439039,8.3461885734,18.613933282,12.102026295,0,3.3969436134,1
3.917146,1299061,1042,1,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,1,1,0,1,1,1,0,1,0,0,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.181275322,0,0,11.527623475,8.7989567731,8.2649243614,19.027614517,10.63934132,0,2.9666851325,6
5.495584,907298,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.976818149,0,0,11.151804899,8.4640050836,8.4112568406,19.341029083,9.6827849299,0,4.0827592563,8
4.354648,908127,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.27964,1,0,0,1,3.0421537126,0,0,10.037693787,8.9938650804,8.3185333971,19.139495065,12.828822864,0,4.4692730135,10
3.776298,909716,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635086,0,0,0,0,3.0394636924,0,0,10.003834798,9.1063448433,9.204390565,21.518247244,10.79405744,0,4.4709831242,5
3.663978,909720,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0099116771,0,0,9.0894024505,8.2986888893,8.1706134297,17.631371436,12.114078001,0,4.4741973522,9
4.208848,909732,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.973266203,0,-3,10.857390724,8.2620767107,8.4660243758,21.864805491,10.66951928,0,4.6277017486,2
5.909413,909754,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0.874992,2,2,0,1.249564,4,2,14.35521576,4,3.2239404416,0,2,10.807558704,8.9081237696,9.3022917015,24.001803288,16.699368639,2,5.560491836,7
4.270624,909759,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0146730322,0,0,9.237139029,8.4702744104,7.4905298784,18.879786744,11.507563933,0,4.4794615003,1
4.483627,925343,1043,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,1,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,2.9962981835,0,0,10.189126272,8.8162974431,8.2373848904,18.579263139,13.013508287,0,4.5026450254,6
