IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_830,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_824,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_812,Fingerprint_809,Fingerprint_806,Fingerprint_804,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_798,Fingerprint_797,Fingerprint_792,Fingerprint_791,Fingerprint_785,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_778,Fingerprint_776,Fingerprint_714,Fingerprint_712,Fingerprint_711,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_705,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_685,Fingerprint_679,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_673,Fingerprint_672,Fingerprint_669,Fingerprint_667,Fingerprint_659,Fingerprint_658,Fingerprint_656,Fingerprint_648,Fingerprint_647,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,MOT_2D_beta8strand,MUT_CDC42BPB,MUT_FGFR2_EXP,MUT_MAP3K9_EXP,MUT_NPR2,MUT_NPR2_EXP,MUT_ULK4,CNV_PTK2_gain,REC_R_HSA_176298_EXP,REC_R_HSA_380311_CSV,PWY_R_HSA_1250196_EXP,PWY_R_HSA_1266738_CSV,PWY_R_HSA_193648_CSV,PWY_R_HSA_373755,PWY_R_HSA_68877_CSV,PWY_R_HSA_73894_EXP,GO_0002053_EXP,GO_0007283_CSV,GO_0042060,GO_0043524,GO_0048813,GO_0050798,SFAM_TSSK,EXP_EPHB6,EXP_MAP3K12,EXP_PRKCG,EXP_PAK3,EXP_SIK2,EXP_PASK,EXP_IGF1R,EXP_WNK4,PKA_104_ENG_X_Fingerprint_818,PKA_104_VOL_X_Fingerprint_644,PKA_105_POL_X_Fingerprint_791,PKA_115_EXP_X_Fingerprint_643,PKA_115_HYD_X_Fingerprint_576,PKA_124_POL_X_Fingerprint_791,PKA_145_ASA_X_Fingerprint_696,PKA_145_EXP_X_Fingerprint_696,PKA_157_HYD_X_Fingerprint_696,PKA_162_HYD_X_Fingerprint_576,PKA_162_VOL_X_Fingerprint_576,PKA_192_ASA_X_Fingerprint_643,PKA_192_VOL_X_Fingerprint_643,PKA_240_POL_X_Fingerprint_576,EXP_GRK3_X_EXP_OR10H3,EXP_GRK3_X_EXP_OR52I1,EXP_GRK3_X_EXP_OR5M9,EXP_RIPK3_X_EXP_FADD,EXP_SYK_X_EXP_CLEC7A,EXP_SYK_X_EXP_STAT5A,EXP_SYK_X_EXP_TLN1,PWY_R_HSA_109606_EXP_X_PWY_R_HSA_418594_EXP,PWY_R_HSA_162906_X_PWY_R_HSA_69620,PWY_R_HSA_2187338_EXP_X_PWY_R_HSA_69273_EXP,GO_0006355_EXP_X_GO_0031397_EXP,GO_0007411_X_GO_0034446,GO_0009615_EXP_X_GO_0070373_EXP,GO_0018108_X_GO_0090002,GO_0030155_X_GO_1901796,GO_0043254_EXP_X_GO_0043406_EXP,Predicted IC50,Validation
0.730592,907045,331,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,0,1,1,1,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,0,0,0,0.70925,0,0,0,0,0,0.790263,0,1,0,0,0,3.2276833326,3.2084051927,3.2926216917,3.13870324,3.9324102927,3.8736577096,4.0093441727,7.2930018986,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.305950097,9.0478393227,9.3648758514,23.901394828,9.2898589887,11.153629779,10.507729051,0,0,0,0,0,0,0,0,0,0.2833535214,10
2.25397,910704,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,0,1,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,3.8913235615,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,6.6820151742,3.9937718218,3.1816753757,3.0178263398,3.6008379371,4.0121254222,3.6913048043,2.991257806,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.182035847,8.8259959942,10.521310563,22.300814544,11.743634458,14.223584271,16.333787909,0,0,0,0,0,0,0,0,0,1.9381438519,5
5.875857,749712,294,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.480185,0.810793,0,0,7.7636549205,0,0.831479,0,0,0,0,0,3.2197405116,3.5905487178,3.2660987834,3.2272018637,4.054982507,3.9604657113,3.3998922076,3.2475918573,0,0,0,0,0,0,0,0,0,0,0,0,0,0,16.256890731,13.15498909,14.259648733,26.182665525,10.482874539,11.327114977,16.295910313,0,0,0,0,0,0,0,0,0,5.5728795759,4
4.643238,905960,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,3.3783773107,0,0,0,0,0,0,0,0,0,0,0,5.9152356892,0,0,1,0,0,0,0,3.1175436087,3.1853169966,3.254000965,3.109808918,4.0326284163,4.0673691343,3.6068147868,3.4680149988,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.276971242,9.7236146414,10.841908471,25.961922618,8.5503358157,19.097038439,17.144203681,0,1,0,0,0,10.367359781,1,0,0,4.5340103202,3
4.073961,910927,253,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.738597,0,0,0,6.4404733071,0,0,1,0,0,0,0,3.0437723503,4.0042123915,3.0986377163,2.9351703016,4.6542612685,3.9592798472,4.5321304628,3.0123183958,0,0,1,0,0,0,0,0,-0.73,0,0,0,0,0,11.094312295,9.197060562,10.249439825,20.758671481,7.9184351728,12.274208241,16.461001407,0,2,0,0,0,0,0,0,0,4.658753516,6
1.417401,1290922,1019,1,0,0,1,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,1,1,1,0,0,0,0,1,1,1,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,6.2548911131,4.0936479847,0,0,1,0,0,0,5.1172814714,3.6211484971,3.3584528186,3.2563929585,4.2897656247,3.6650880283,4.5356245436,3.1001978064,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.130437752,9.875665453,9.5536435443,30.87263868,11.0615345,18.028010069,11.688691881,0,0,0,0,0,0,0,0,26.006852828,1.5299569551,9
4.009257,907046,281,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,1,1,1,1,0,0,0,1,0,0,0,1,1,1,1,0,1,1,0,0,1,0,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.800196,0,0,0,15.364396658,0,0,1,0,0,0,1,3.1680062792,3.6120473152,3.1990845707,3.0744334779,5.0929809529,4.3349889303,5.4452302832,4.6289716869,0,0,0,0,0,0,0,0,0,0,0,0,0,0,20.911034454,18.309414136,17.957843604,24.254904886,10.361611226,11.208579446,14.779916447,0,0,0,0,0,0,1,0,0,4.2987129139,8
-0.55675,910948,1024,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.706277,1,1,0,0,0,5.9246733677,4.0908234016,3.247984012,3.1769013349,4.3184694508,4.6071314728,3.3234008093,3.1649797746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.973020081,11.394720435,10.77172347,21.237560287,9.7646594824,11.193849616,14.5527116,0,0,0,0,0,0,0,0,0,-0.493936498,6
4.944805,905951,1052,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2.9356907683,4.7960404509,3.2831908106,4.1627434547,4.7470703329,4.2542496857,3.7410507908,3.1905034498,0,0,0,0,0,0,0,0,0,0,0,0,0,0,9.0687062356,8.0587269391,8.2826375417,22.341599528,8.786410971,11.126072731,18.58713714,0,0,0,0,0,0,0,0,0,4.4572081995,7
3.429247,906844,199,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,7.5425760809,0,0,0,0,0,0,0,0,1,0,0,0,6.9660404784,3.9935349319,3.1154436506,3.1549497654,4.1654271861,5.0176717292,4.4348170714,2.8749949746,0,0,0,0,0,0,0,0,0,0.73,22,0,0,2.4,17.756915828,18.230124864,19.38413151,18.992536448,28.041158397,36.806906035,43.03912879,0,0,0,0,1,0,0,0,0,3.6933516673,7
1.272559,906862,153,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,1,0,1,0,0,0,1,1,1,0,0,0,1,0,0,1,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,3.7540713141,0.752333,0,1,0,5.1549449795,0,0,1,0,0,0,0,3.2220061363,3.0720914693,3.2486245769,3.3155984591,4.1194587757,4.7189066391,3.3844061235,3.2351098269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.019847216,12.129669764,13.420593025,21.608045354,17.371310825,18.746690772,15.515393572,0,3,0,0,0,0,1,1,0,0.0721384705,9
5.668996,1240172,253,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.680259,0,0,0.875777,13.150189286,0,0.875777,0,0,0,1,0,2.9508577831,3.7810059311,3.3126619696,4.5231074419,3.7723026065,4.3515376923,3.2733266995,2.964879319,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.135224529,10.6694048,10.390944512,20.514195643,10.026832833,12.167289554,17.362411827,0,0,0,0,0,0,0,1,0,5.6356166429,6
-0.565436,749716,60,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1.438323,0,0,0,0,0,0,0,0,0,0,0,3.7522302436,3.3734940905,3.3966364248,3.6788421359,3.7941087045,4.2601794475,3.5521434442,3.1468346177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.442285655,11.921041055,11.326684088,24.221754115,11.232768271,12.541926445,12.588365539,0,0,0,0,0,0,0,0,0,2.7642423771,8
-2.309243,749716,252,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1.438323,0,0,0,0,0,0,0,0,0,0,0,3.7522302436,3.3734940905,3.3966364248,3.6788421359,3.7941087045,4.2601794475,3.5521434442,3.1468346177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.442285655,11.921041055,11.326684088,24.221754115,11.232768271,12.541926445,12.588365539,0,0,0,0,0,0,0,0,0,-1.50032802,3
4.666897,908151,1373,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.2214327207,2.9426406728,3.3541533356,3.1014435663,4.3880125001,4.1483378576,3.4760114815,3.1867768347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.760065979,15.302616016,16.482860782,21.657687404,14.293288019,16.477274911,15.906606139,0,0,0,22.867464758,0,0,0,0,0,3.9249040201,5
4.2072350718,906812,1014,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.178430696,0,0,0,0,0,0,0,3.8546026547,3.4823429827,3.2122513846,3.1417491662,4.3741028047,4.5092482412,4.8679873994,2.8992583303,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.133293824,10.854866731,10.644270948,21.417846284,8.9998635431,11.029256064,15.23624903,0,0,0,0,0,0,0,0,0,3.9080847171,2
0.721951,906862,64,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7540713141,0.752333,0,1,0,5.1549449795,0,0,1,0,0,0,0,3.2220061363,3.0720914693,3.2486245769,3.3155984591,4.1194587757,4.7189066391,3.3844061235,3.2351098269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.019847216,12.129669764,13.420593025,21.608045354,17.371310825,18.746690772,15.515393572,0,3,0,0,0,0,1,1,0,1.1426269107,9
1.233619,908151,55,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.2214327207,2.9426406728,3.3541533356,3.1014435663,4.3880125001,4.1483378576,3.4760114815,3.1867768347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.760065979,15.302616016,16.482860782,21.657687404,14.293288019,16.477274911,15.906606139,0,0,0,22.867464758,0,0,0,0,0,1.6453418648,8
0.589916,749711,184,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.2249086224,3.105042331,3.280185472,3.617051823,4.3351031059,4.4042592037,2.917731246,2.9567255508,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.372053698,12.50753755,12.442207534,25.957367165,21.462135796,24.87791635,14.997359296,0,0,0,0,0,0,0,0,0,0.7753472751,10
-5.692226,906844,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,7.5425760809,0,0,0,0,0,0,0,0,1,0,0,0,6.9660404784,3.9935349319,3.1154436506,3.1549497654,4.1654271861,5.0176717292,4.4348170714,2.8749949746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.756915828,18.230124864,19.38413151,18.992536448,28.041158397,36.806906035,43.03912879,0,0,0,0,1,0,0,0,0,-3.462698902,8
5.788576,1290905,263,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,2,0,0,0,0,0,2,2,2,0,3.1959557893,3.2284287252,3.217966342,3.9107803123,4.1455546591,4.3641648593,4.7894039096,2.9808327242,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.388908703,11.143538899,12.371790787,24.716680698,15.513511382,21.140148813,19.635477989,0,0,0,0,0,0,0,0,0,6.0723949855,10
4.100949,949093,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,1,1,1,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,3.9382338563,0.650866,0,0,0,0,0.650866,0,0,0,0,0,1,0,0,2.9223807838,5.1080496892,3.3286806027,4.4512434316,3.9267117855,4.8657093735,6.1336058975,3.181218415,0,0,0,3.8071674379,-0.23,0,0,0,0,0,0,34.8,38,0,11.636565186,10.294714153,10.342037141,23.434420357,10.888393117,15.571860566,14.735426429,9.3250946879,0,11.786513339,0,0,0,0,0,0,4.1122778159,7
4.769452,908151,253,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,0,0,0,0,1,1,0,1,1,0,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,2,0,0,0,0,3.2214327207,2.9426406728,3.3541533356,3.1014435663,4.3880125001,4.1483378576,3.4760114815,3.1867768347,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.760065979,15.302616016,16.482860782,21.657687404,14.293288019,16.477274911,15.906606139,0,0,0,22.867464758,0,0,0,0,0,4.8912399897,6
1.150304,910852,262,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,1,0,1,0,1,0,0,1,0,1,0,0,1,0,1,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8495397386,3.0903660868,3.2638026483,3.1029046068,4.3954103232,4.2146980639,4.8898338855,2.9569413157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.437812001,9.5987661013,9.5140637941,23.006163683,23.129367214,36.484038293,32.699911809,0,0,0,0,0,15.661202732,0,0,0,2.1877463174,10
-0.962111,749715,1024,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,0,1,0,1,0,1,1,1,0,0,0,1,0,0,0,1,1,1,0,0,0,0,0,0,1,0,1,0,0,1,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.0489007833,2.9395998904,3.302863538,3.3254243993,4.3914341894,4.2790178663,5.174086424,3.0489435542,0,0,0,0,0,0,0,0,0,0,0,0,0,0,14.179944861,11.817803584,11.815020902,23.734558574,14.018097268,34.601217849,24.436664591,0,0,0,0,0,0,0,0,0,0.0098864861,8
2.178044,906851,1021,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,1,0,0,1,1,1,0,1,0,0,0,0,1,0,0,0,3.9972639317,0,0,0,0,0,0,0,6.1809377907,0,0,0,0,0,0,0,0,0,0,0,0,2.8923831174,3.6172218784,3.3318047783,3.1242687915,4.0339663765,4.1397901517,4.9254308114,3.181474444,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.755530758,9.8098102659,10.529351798,23.232560093,9.1568728244,18.023679585,16.310910562,0,0,0,19.10353452,0,0,0,0,0,2.3674539513,7
4.152208,905957,1143,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,6.2917009377,0,0,0,0,0,1,0,3.2660958742,3.3303883124,3.1933297733,3.26282365,4.1160478662,3.1897059344,4.5393100866,2.944423017,0,0,0,0,0,0,0,0,0,0,0,0,0,0,13.771831884,11.069899184,12.929872634,21.330030681,8.6774306032,14.271012368,20.730191522,0,0,0,0,0,0,0,1,0,5.2940470249,10
4.010341,749716,1013,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,1,1,1,0,1,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1.438323,0,0,0,0,0,0,0,0,0,0,0,3.7522302436,3.3734940905,3.3966364248,3.6788421359,3.7941087045,4.2601794475,3.5521434442,3.1468346177,0,0,0,0,0,0,0,0,0,0,0,0,0,0,12.442285655,11.921041055,11.326684088,24.221754115,11.232768271,12.541926445,12.588365539,0,0,0,0,0,0,0,0,0,3.2961983667,5
3.640034,910948,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0.706277,1,1,0,0,0,5.9246733677,4.0908234016,3.247984012,3.1769013349,4.3184694508,4.6071314728,3.3234008093,3.1649797746,0,0,0,0,0,0,0,0,0,0,0,0,0,0,11.973020081,11.394720435,10.77172347,21.237560287,9.7646594824,11.193849616,14.5527116,0,0,0,0,0,0,0,0,0,3.0898951386,2
-0.181877,910852,185,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.8495397386,3.0903660868,3.2638026483,3.1029046068,4.3954103232,4.2146980639,4.8898338855,2.9569413157,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.437812001,9.5987661013,9.5140637941,23.006163683,23.129367214,36.484038293,32.699911809,0,0,0,0,0,15.661202732,0,0,0,0.1252032625,8
1.582439,749714,1023,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,0,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,3.6847730768,3.1033603521,3.1788454817,3.1494707609,3.9718528653,3.783353862,3.5431907033,3.0240359206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,10.326351136,8.1132915396,9.1405405605,24.883023406,14.245266957,17.10352564,15.788782044,0,0,0,0,0,0,0,0,0,2.1060698205,10
2.24749,909256,29,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,0,1,0,0,0,1,1,1,1,1,1,1,0,0,0,0,1,0,1,1,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,4.7438427469,0,0,0,0,0,0,0,1,0,0,0,1,4.9567786481,2.9840274988,3.2115009656,3.2404682811,4.173155721,4.958213665,3.3384038779,2.8704571751,0,0,0,0,0,0,0,0,0,0,0,0,0,0,17.25779386,15.536010483,16.734921873,22.042506029,21.866113676,22.914153555,24.721862872,0,1,0,50.581408328,1,24.492368045,2,0,0,2.4680127582,8
2.793636,906862,1015,1,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,1,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,3.7540713141,0.752333,0,1,0,5.1549449795,0,0,1,0,0,0,0,3.2220061363,3.0720914693,3.2486245769,3.3155984591,4.1194587757,4.7189066391,3.3844061235,3.2351098269,0,0,0,0,0,0,0,0,0,0,0,0,0,0,15.019847216,12.129669764,13.420593025,21.608045354,17.371310825,18.746690772,15.515393572,0,3,0,0,0,0,1,1,0,2.703302512,6
