IC50,Cancer,Drug,SDOM_subdomainXI_EXP,PWY_R_HSA_2029480,PWY_R_HSA_449147,GO_0038083,FAM_Other_CSV,EXP_TRIM66,EXP_STKLD1,Predicted IC50,Validation
3.679843,1240219,263,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,10
5.082961,1290797,263,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,2
6.589592,1298141,263,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,9
5.245687,1298219,263,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,6
3.808077,1298475,263,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,3
5.941726,1298476,263,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,5
5.636928,1298526,263,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,1
4.831297,1298533,263,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,4
4.70606,1298534,263,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,4
1.191199,724869,273,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,9
0.131142,724870,273,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,6
1.125269,753624,273,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,1
-0.715168,906693,273,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,10
2.983621,906821,273,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,4
-0.799243,907285,273,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,3
-1.613571,907286,273,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,4
1.58201,909904,273,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,10
-1.538358,910546,273,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,2
3.402866,910907,273,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,9
0.345735,925347,273,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,6
-0.945788,925348,273,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,7
0.448986,1240201,273,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,4
-0.205081,1240208,273,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,5
0.121448,1240218,273,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,8
-0.313844,1240219,273,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,9
0.32458,1290797,273,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,9
1.884957,1298141,273,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,9
0.921922,1298219,273,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,8
-1.860444,1298475,273,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,7
2.484314,1298476,273,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,3
-1.661949,1298526,273,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,5
0.645497,1298533,273,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,7
-0.685314,1298534,273,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,2
5.728443,724869,275,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,8
5.174795,724870,275,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,4
3.792268,753624,275,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,1
3.47702,906693,275,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,1
4.728983,906821,275,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,2
3.031395,907285,275,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,10
2.573596,907286,275,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,4
4.951649,909904,275,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,7
2.298086,910546,275,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,6
6.200644,910907,275,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,4
3.58936,925347,275,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,6
4.367584,925348,275,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,5
4.931695,1240201,275,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,7
2.10042,1240208,275,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,9
4.682848,1240218,275,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,8
0.494614,1240219,275,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,10
5.001882,1290797,275,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,9
5.723254,1298141,275,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,2
4.282188,1298219,275,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,4
2.02729,1298475,275,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,1
6.223692,1298476,275,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,6
5.915412,1298526,275,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,3
5.752876,1298533,275,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,4
1.775982,1298534,275,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,7
3.307753,724869,277,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,7
2.590125,724870,277,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,1
3.015791,753624,277,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,5
2.314705,906693,277,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,2
2.940852,906821,277,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,6
3.059658,907285,277,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,10
1.395873,907286,277,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,9
3.165818,909904,277,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,2
1.651232,910546,277,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,9
2.729709,910907,277,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,5
2.30094,925347,277,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,5
3.095407,925348,277,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,5
2.269484,1240201,277,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,1
2.007427,1240208,277,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,10
2.919786,1240218,277,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,10
2.792421,1240219,277,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,4
2.221463,1290797,277,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,8
3.359889,1298141,277,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,1
2.894742,1298219,277,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,10
2.510724,1298475,277,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,8
3.86447,1298476,277,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,10
2.973283,1298526,277,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,6
2.460366,1298533,277,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,2
3.664088,1298534,277,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,8
4.608224,724869,279,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,5
5.85199,724870,279,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,9
5.533324,753624,279,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,10
3.834358,906693,279,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,10
5.188895,906821,279,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,2
3.962901,907285,279,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,1
3.79,907286,279,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,4
5.295893,909904,279,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,4
3.157405,910546,279,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,8
6.150301,910907,279,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,1
4.053976,925347,279,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,9
5.906722,925348,279,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,2
4.40839,1240201,279,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,7
4.800362,1240208,279,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,9
5.524797,1240218,279,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,9
1.509184,1240219,279,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,3
4.918386,1290797,279,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,1
6.571236,1298141,279,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,6
3.844817,1298219,279,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,3
2.881205,1298475,279,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,6
5.488094,1298476,279,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,1
4.835541,1298526,279,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,7
4.936889,1298533,279,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,4
4.372128,1298534,279,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,4
3.353769,724869,281,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,2
4.476648,724870,281,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,6
4.557231,753624,281,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,8
3.984839,906693,281,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,10
4.62143,906821,281,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,7
4.128238,907285,281,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,4
4.0056,907286,281,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,5
4.625057,909904,281,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,10
3.431372,910546,281,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,6
4.819896,910907,281,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,10
3.728027,925347,281,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,3
4.359424,925348,281,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,9
4.183698,1240201,281,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,1
4.079853,1240208,281,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,2
4.230235,1240218,281,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,1
3.646932,1240219,281,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,10
3.834721,1290797,281,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,7
5.247413,1298141,281,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,8
3.786008,1298219,281,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,8
4.212455,1298475,281,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,2
3.990372,1298476,281,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,8
4.409145,1298526,281,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,10
4.385428,1298533,281,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,5
4.594794,1298534,281,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,8
0.178052,724869,282,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,5
4.307831,724870,282,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,6
0.503039,753624,282,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,4
3.001843,906693,282,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,9
2.595852,906821,282,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,8
0.848613,907285,282,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,3
-0.063524,907286,282,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,7
3.027001,909904,282,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,10
1.084649,910546,282,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,7
2.602221,910907,282,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,6
0.486004,925347,282,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,1
0.617156,925348,282,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,2
2.163613,1240201,282,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,2
3.405314,1240208,282,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,1
2.793713,1240218,282,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,5
-1.453386,1240219,282,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,4
2.287812,1290797,282,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,9
5.078314,1298141,282,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,9
0.179235,1298219,282,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,7
0.50335,1298475,282,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,6
5.406324,1298476,282,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,2
2.236315,1298526,282,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,1
4.076728,1298533,282,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,6
3.538374,1298534,282,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,1
-4.754165,724869,283,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,6
0.41821,724870,283,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,9
-3.779541,753624,283,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,7
-2.616383,906693,283,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,2
-2.128491,906821,283,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,9
-3.454792,907285,283,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,1
-3.785176,907286,283,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,8
-1.421829,909904,283,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,7
-3.072669,910546,283,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,1
-1.476508,910907,283,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,1
-5.361543,925347,283,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,5
-4.930492,925348,283,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,1
-3.054523,1240201,283,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,7
-2.772855,1240208,283,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,2
-2.178124,1240218,283,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,4
-4.899081,1240219,283,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,7
-3.776278,1290797,283,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,3
-1.238934,1298141,283,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,4
-2.994077,1298219,283,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,7
-3.449871,1298475,283,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,10
-0.298736,1298476,283,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,4
-4.868041,1298526,283,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,2
-1.772034,1298533,283,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,8
-3.041266,1298534,283,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,9
2.790988,724869,287,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,6
5.404442,724870,287,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,1
4.163872,753624,287,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,5
2.460032,906693,287,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,6
4.447079,906821,287,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,10
3.406636,907285,287,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,3
3.666335,907286,287,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,5
4.492546,909904,287,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,7
2.972296,910546,287,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,10
4.683379,910907,287,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,5
4.888249,925347,287,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,9
3.991984,925348,287,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,4
3.393796,1240201,287,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,6
3.74963,1240208,287,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,2
4.579665,1240218,287,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,6
1.821023,1240219,287,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,1
3.693964,1290797,287,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,6
5.35744,1298141,287,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,3
3.657794,1298219,287,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,6
2.558138,1298475,287,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,10
5.341932,1298476,287,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,5
2.921308,1298526,287,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,3
4.348524,1298533,287,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,3
3.848587,1298534,287,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,5
3.828371,724869,288,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,6
5.155625,724870,288,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,4
5.394719,753624,288,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,9
4.62068,906693,288,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,1
4.498206,906821,288,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,4
3.469474,907285,288,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,2
2.531749,907286,288,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,2
5.667451,909904,288,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,1
3.785124,910546,288,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,2
4.803629,910907,288,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,6
4.101667,925347,288,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,3
3.671773,925348,288,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,7
4.359434,1240201,288,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,8
4.948597,1240208,288,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,2
4.805515,1240218,288,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,9
3.63037,1240219,288,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,8
4.550182,1290797,288,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,10
5.934773,1298141,288,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,2
3.804387,1298219,288,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,10
1.69481,1298475,288,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,7
3.980234,1298476,288,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,6
3.11453,1298526,288,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,8
4.728452,1298533,288,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,7
5.826422,1298534,288,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,6
5.649119,724869,290,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,10
5.829285,724870,290,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,3
6.071707,753624,290,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,9
5.337581,906693,290,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,2
5.510126,906821,290,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,4
4.794559,907285,290,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,6
5.017944,907286,290,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,4
6.330686,909904,290,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,8
3.535458,910546,290,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,10
6.196328,910907,290,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,6
4.689933,925347,290,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,4
6.204415,925348,290,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,4
5.030984,1240201,290,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,4
5.249258,1240208,290,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,9
5.286579,1240218,290,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,7
2.672456,1240219,290,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,8
5.285432,1290797,290,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,5
6.610472,1298141,290,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,5
5.237252,1298219,290,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,7
4.353228,1298475,290,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,7
6.565665,1298476,290,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,2
5.164753,1298526,290,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,9
5.001517,1298533,290,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,1
5.276688,1298534,290,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,7
3.088011,724869,291,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,9
4.982953,724870,291,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,5
5.040308,753624,291,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,9
2.865003,906693,291,5.1922815341,0,0,0,0,3.9376808437,3.0569909019,2.532791762,3
3.262113,906821,291,0,0,0,0,0,3.4975531411,3.0183267077,2.8345093855,6
2.588223,907285,291,3.1820402799,0,1,0,0,4.324360204,3.2069147596,2.7265518213,7
2.031715,907286,291,5.0425070605,0,0,0,0,5.5187430407,3.1685019517,1.9929584676,5
3.631356,909904,291,0,0,2,1,0,4.2458600711,3.4068077975,3.7934690486,7
2.830497,910546,291,3.414511992,0,1,0,1.303464,5.1544926129,2.949272023,1.1520206213,7
5.057846,910907,291,0,0,3,2,0,3.1124635508,3.3776403327,3.6475015195,7
2.474141,925347,291,0,0,0,0,0,4.4250914198,3.066637805,2.7529379604,10
3.542135,925348,291,3.4205355436,0,1,0,0.666318,3.6838617943,3.4363453569,2.7116145966,5
3.850844,1240201,291,0,0,0,0,0,4.2164629428,3.1363862494,2.5075480073,2
3.016805,1240208,291,3.1476922709,0,0,0,0,5.2612515465,3.368842601,3.0034920404,10
3.5584,1240218,291,0,0,0,0,0,3.6125235,3.3042220484,3.3181962195,2
2.01831,1240219,291,3.6020540139,0,0,0,0,4.8573442551,3.249145633,1.9855345945,2
3.099562,1290797,291,3.3840040192,0,1,0,0,4.4573437692,3.0737603195,2.7987812418,1
5.140614,1298141,291,0,1,1,2,0,4.3032271874,3.2694515074,3.9101227127,8
4.227755,1298219,291,0,0,1,0,0,4.8591774511,3.1288405274,2.726811046,5
2.307515,1298475,291,0,0,0,1,0.809149,4.9436292057,3.0561182125,2.4732839921,10
5.194197,1298476,291,0,1,1,1,0,3.5960792667,3.2984018808,3.8810288144,8
2.2585,1298526,291,3.3388858262,0,1,1,0,4.2654451485,3.2538821083,2.5345681148,2
3.537016,1298533,291,0,0,1,0,0,5.2787065415,3.3004300842,3.0020311065,2
4.328125,1298534,291,0,1,2,0,0,3.4406784816,3.178145687,3.7859680667,9
4.393822,724869,292,0,0,0,0,0.77894,4.8178031906,3.4442239813,2.7793028272,4
4.191249,724870,292,0,0,0,1,0,3.5381118819,3.3027841123,2.7549898044,3
4.986373,753624,292,4.3159013454,0,2,0,0,4.0337074231,2.9977596208,3.0385506659,2
