IC50,Cancer,Drug,From_Sanger,Fingerprint_835,Fingerprint_834,Fingerprint_833,Fingerprint_829,Fingerprint_828,Fingerprint_827,Fingerprint_826,Fingerprint_825,Fingerprint_822,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_803,Fingerprint_801,Fingerprint_800,Fingerprint_799,Fingerprint_797,Fingerprint_784,Fingerprint_782,Fingerprint_780,Fingerprint_776,Fingerprint_710,Fingerprint_709,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_672,Fingerprint_669,Fingerprint_659,Fingerprint_656,Fingerprint_650,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_643,Fingerprint_635,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,Fingerprint_576,Fingerprint_363,PKA_219,PKA_219_ASA,MUT_PAK5,MUT_STK19,MUT_STK19_EXP,REC_R_HSA_428531,REC_R_HSA_5672950_EXP,REC_R_HSA_5692755_EXP,PWY_R_HSA_373755_CSV,PWY_R_HSA_75035_EXP,GO_0007010,GO_0007030,GO_0007548,GO_0016569,GO_0030036,GO_0043154,GO_0043154_EXP,GO_2000379,EXP_FAM20A,EXP_STK16,EXP_INSRR,EXP_CAMK2D,PKA_109_I_CSV_X_Fingerprint_617,PKA_109_I_X_Fingerprint_617,PKA_190_ENG_X_Fingerprint_694,PKA_190_VOL_X_Fingerprint_860,PKA_192_ASA_X_Fingerprint_576,PKA_294_CSV_X_Fingerprint_576,PKA_59_ENG_X_Fingerprint_702,PKA_89_ASA_X_Fingerprint_702,EXP_CSNK1E_X_EXP_HEATR1,EXP_CSNK1E_X_EXP_RPP40,EXP_CSNK2A1_X_EXP_SUPT5H,EXP_INSRR_X_EXP_GRB2,EXP_MAP2K1_X_EXP_DNM1,EXP_MAP2K1_X_EXP_PIK3CD,EXP_MAP2K1_X_EXP_RPS27A,EXP_PAK3_X_EXP_CHRM1,EXP_PAK3_X_EXP_CTNNA1,EXP_PAK3_X_EXP_HRAS,EXP_PAK3_X_EXP_MYL12A,PWY_R_HSA_1280218_CSV_X_PWY_R_HSA_442742_CSV,PWY_R_HSA_187687_EXP_X_PWY_R_HSA_6804758_EXP,PWY_R_HSA_2672351_EXP_X_PWY_R_HSA_6804758_EXP,PWY_R_HSA_3247509_EXP_X_PWY_R_HSA_388841_EXP,GO_0001666_X_GO_0006469,GO_0001933_EXP_X_GO_0006914_EXP,GO_0007249_X_GO_0097190,GO_0010507_EXP_X_GO_0023014_EXP,GO_0010507_X_GO_0023014,Predicted IC50,Validation
0.55959,1287706,262,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,5.2095949315,0,0,0,0,1,1,0,0,0,0,0,3.1121568867,6.3142285442,2.7835602135,5.4522291879,0,0,0,0,0,0,0,0,50.574178842,55.421642439,62.654358575,23.209248448,35.04581118,33.818932821,32.721996578,13.400005908,22.74443571,26.210938662,41.181168939,0,0,0,0,0,0,0,0,0,1.516360944,4
4.822161,1299078,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.3862046286,0,0,3.8340118109,0,1,0,0,1,0,0,0,2.982705948,6.6041593452,2.7926659073,5.2242480602,0,0,0,0,0,0,0,0,44.162906598,59.903230204,44.539798173,22.089649288,39.317842745,30.620536588,30.844199095,12.311251095,37.571279826,25.090479862,44.032025868,0,0,0,0,0,0,0,0,0,5.0472642496,9
5.204889,906813,345,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,0,1,1,0,0,1,1,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,6.8184411853,2.7145871782,4.6730891924,0,0,0,0,0,0,0,0,45.608789827,44.208357325,50.16928224,22.027852825,44.2714688,30.439823495,27.779503103,11.001480825,33.487466856,19.49091933,36.678500994,0,0,0,0,0,16.819895748,0,0,0,5.4644205356,3
5.269611,905976,291,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.6667367632,0,0,0,2,0,0,0,0,0,0,0,2.9925244418,5.979879232,2.9027270425,6.3682132261,0,0,0,0,0,0,0,0,43.524030252,50.796320375,52.270335772,24.965556946,32.585478248,27.370368242,28.943883197,13.5215431,42.772357525,27.546709436,42.65962369,0,0,0,0,0,0,0,0,0,3.316272662,10
2.245479,905977,63,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,0,0,1,1,1,1,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,2,0,0,0,2.9410140667,6.6760292477,2.5918229503,4.1345933566,0,0,0,0,0,0,0,0,47.169652869,52.539689772,56.490669952,23.020494804,31.982199019,37.870891979,33.156379125,14.282875854,40.6414511,31.008723274,45.96736444,0,0,0,0,0,0,0,0,0,2.920155152,7
5.679828,907067,230,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,1,0,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,0,0,5.0815847826,0,0,0,0,0,0,0,0,0,0,0,4.6142121153,6.9041002491,2.7528128856,5.3577050227,0,0,0.052,0,0,0,0,0,53.498359604,54.349484288,48.868557552,21.232814808,29.435753007,25.8306865,27.393786534,10.536675025,35.156630619,21.11320948,35.964231042,0,0,0,0,0,0,0,0,0,5.5125325705,2
4.447908,910903,279,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,1,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2098945568,0,0,0,0,0,0,0,0,0,0,0,2.9202327312,6.7020292041,2.6876996932,5.4415727631,0,0,0,0,0,0,0,0,48.180631364,54.12071371,64.166684999,22.26175927,67.861315539,34.74433554,33.301695988,10.006019185,30.252686885,19.592981001,36.993086183,0,0,0,0,0,0,0,0,0,3.6819464628,1
4.06853,906814,222,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,6.4800101127,0,0,0,2,3,0,2,0,1,6.4800101127,0,2.8784694921,6.6611617446,2.6743244287,4.3178819809,0,0,0,0,0,0,0,0,47.673832989,53.677081261,45.297872309,24.269669485,25.726736476,27.877032791,27.714306459,9.9785947926,30.492563713,23.091961496,34.939764707,0.4480910048,0,0,0,1,66.866550537,0,0,0,3.852518457,4
5.14486,905975,326,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,1,1,0,1,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.024332674,0,0,0,0,1,0,1,3,0,0,0,2.9393612217,6.3313205692,2.8051617369,5.5179124686,0,0,0,0,0,0.859148,0,0,49.358272428,61.290597083,47.255255279,23.431986844,30.379608093,32.794005356,33.367077866,10.025537788,32.069399532,21.047895072,37.134472979,0,0,0,0,0,47.27718335,0,0,0,5.228323178,3
3.443369,907172,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,6.1317031908,2.749263709,6.1611277545,0,0,0,0,0,0,0,0,46.856987143,47.707735967,57.797172794,22.568540943,56.309601857,33.520137685,32.549953768,9.4922979269,32.85723478,23.154075156,36.635023604,0,0,0,0,0,0,1,0,0,3.4355681144,2
3.834904,1240130,253,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.0194129942,0,0.803653,0,0,0,1,0,0,0,0,0,4.2588922275,7.4494437819,2.7805252191,4.4432473127,0,0,0,0,0,0,0,0,53.711322794,64.016736067,55.671917308,21.889036989,37.634096734,43.750345288,31.350322026,10.209174521,30.766949774,25.683596605,35.398722841,0.5754518416,0,0,0,0,0,2,0,0,4.2170053409,5
3.434614,907172,229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,6.1317031908,2.749263709,6.1611277545,0,0,0,0,0,0,0,0,46.856987143,47.707735967,57.797172794,22.568540943,56.309601857,33.520137685,32.549953768,9.4922979269,32.85723478,23.154075156,36.635023604,0,0,0,0,0,0,1,0,0,3.8149840813,2
0.097963,905977,1061,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,2,0,0,0,2.9410140667,6.6760292477,2.5918229503,4.1345933566,0,0,0,-9.5,0,0,0,0,47.169652869,52.539689772,56.490669952,23.020494804,31.982199019,37.870891979,33.156379125,14.282875854,40.6414511,31.008723274,45.96736444,0,0,0,0,0,0,0,0,0,0.4046284057,10
0.064033,910932,1022,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,2.8871692185,6.323518746,2.9635264419,5.9785992579,0,0,0,0,0,0,0,0,42.077485663,51.780589898,47.873163302,25.114139578,33.687009077,33.839705053,26.172848054,10.702874849,35.027727178,19.4153977,38.538301192,0,0,0,0,0,27.330535451,0,0,0,-0.030180608,3
2.251622,1287706,277,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.2095949315,0,0,0,0,1,1,0,0,0,0,0,3.1121568867,6.3142285442,2.7835602135,5.4522291879,0,0,0,0,0,0,0,0,50.574178842,55.421642439,62.654358575,23.209248448,35.04581118,33.818932821,32.721996578,13.400005908,22.74443571,26.210938662,41.181168939,0,0,0,0,0,0,0,0,0,2.2591744871,3
1.339161,687448,256,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,1,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,1,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,5.1066096864,2.8938735493,5.428577798,0,0,0,0,0,0,0,0,48.54758234,54.35830418,55.3174619,25.266094201,27.972207168,25.339352779,30.311337265,9.1508486839,29.07281379,22.469312539,29.605758814,0,0,0,0,1,0,0,0,0,2.6195760718,4
1.760302,909713,273,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,1,1,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,6.8625699925,2.6562651888,5.2082461286,0,0,0,0,0,0,0,0,45.413831863,43.175576363,49.408211623,21.40855731,31.292506408,29.249565153,30.968572283,9.7498150596,32.058970505,17.571664993,33.109727137,0.495450235,0,0,0,0,0,0,0,0,-0.005783027,2
4.617232,1240153,331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,5.2562226917,0,0,0,1,0,0,0,0,0,0,0,3.0142886811,7.2591507437,2.7030508381,4.7745651402,0,0,0,0,0,0,0,0,49.474201961,58.179979938,54.272302166,21.927410022,38.602452458,42.181189756,29.151500099,9.7882373543,32.144090619,19.832012614,34.397968321,0,0,0,0,0,0,0,0,0,1.7260185888,4
3.308614,906841,34,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,1,2.7210164332,0,0,4.7903108889,0,0,1,0,0,1,0,0,0,0,2.8520176879,6.0677179038,2.6842554739,5.1389451953,0,0,0,0,0,0,0,0,51.869310853,57.344605098,49.289366623,22.147031564,51.534173431,32.813609881,37.622692093,10.149467418,28.502588136,23.582108781,38.260360052,0,0,0,0,0,0,0,0,0,4.1972200201,6
0.211369,910903,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,4.2098945568,0,0,0,0,0,0,0,0,0,0,0,2.9202327312,6.7020292041,2.6876996932,5.4415727631,0,0,0,0,0,0,0,0,48.180631364,54.12071371,64.166684999,22.26175927,67.861315539,34.74433554,33.301695988,10.006019185,30.252686885,19.592981001,36.993086183,0,0,0,0,0,0,0,0,0,-0.098105057,1
1.042154,906792,1161,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9966570939,0,0,0,0,0,0,0,0,0,0,0,2.9336195086,6.3078544341,2.7516537574,4.6956922601,0,0,0,0,0,0,0,0,49.711210439,50.040942802,47.572123155,22.989553698,49.52863398,32.277491751,30.410898692,9.1892556268,29.449027322,20.706995164,34.211257869,0.5591187223,0,0,0,0,0,0,0,0,1.2449749659,3
2.069716,971777,287,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,0,1,1,1,0,0,0,0,0,0,0,6.6708432221,0,0,0,0,0,0,0,0,1,6.6708432221,0,2.8759289153,7.0680068856,2.7874092414,4.4456227649,0,0,0,0,0,0,0,0,53.037351541,61.232393218,51.329255538,22.929799133,33.124605904,27.969891658,33.123017713,13.920818461,43.162180428,27.378076224,44.602457278,0,0,0,0,0,0,0,0,0,2.6827863527,10
1.082309,910925,331,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.726279505,0,0,0,0,0,0,0,0,0,0,0,3.031323289,6.1396297533,2.6756639577,4.6281963363,0,0,0,0,7.6,0,0,0,46.714483414,54.429140601,48.815908344,22.269043039,39.865307509,39.131447748,35.435925083,9.454580178,29.836347767,25.409197925,33.588636956,0,0,0,0,0,0,1,0,0,0.6803975143,1
-4.513193,908124,1060,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,4.1566753983,0,0.763133,0,0,0,0,0,0,0,0,1,2.9752220138,6.2594075562,2.890443645,5.0486772297,0,0,0,0,0,0,0,0,47.401860013,54.510003411,55.314777628,23.880781226,28.128625921,36.387407972,31.586245796,9.6666619609,30.581915937,23.159319938,34.853008328,0,0,0,0,0,0,1,0,0,-4.454233978,9
-2.771586,905977,29,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,1,1,0,1,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.8319819899,0,0,0,1,1,0,0,2,0,0,0,2.9410140667,6.6760292477,2.5918229503,4.1345933566,0,0,0,0,0,0,0,0,47.169652869,52.539689772,56.490669952,23.020494804,31.982199019,37.870891979,33.156379125,14.282875854,40.6414511,31.008723274,45.96736444,0,0,0,0,0,0,0,0,0,-1.668513361,4
6.67094,687448,290,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,2,5.2430086243,0,5.8129981607,0,0,0,0,0,0,0,0,0,0,0,3.0246092431,5.1066096864,2.8938735493,5.428577798,0,0,0,0,0,0,0,0,48.54758234,54.35830418,55.3174619,25.266094201,27.972207168,25.339352779,30.311337265,9.1508486839,29.07281379,22.469312539,29.605758814,0,0,0,0,1,0,0,0,0,6.0443517685,1
-1.717301,906813,1024,1,0,0,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,1,0,1,0,0,0,1,1,1,0,1,0,0,0,1,0,0,1,1,0,0,1,0,0,0,0,1,1,0,1,0,0,0,0,0,0,0,3.7840419678,0,0,0,0,1,0,0,0,0,0,0,2.9898784833,6.8184411853,2.7145871782,4.6730891924,0,0,0,0,0,0,0,0,45.608789827,44.208357325,50.16928224,22.027852825,44.2714688,30.439823495,27.779503103,11.001480825,33.487466856,19.49091933,36.678500994,0,0,0,0,0,16.819895748,0,0,0,-1.067828734,1
0.523682,905974,202,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,0,0,0,0,8.6816879044,0,0,0,0,0,1,0,0,0,0,1,2.8982673111,6.6223905422,2.5127740396,6.3735193297,0,0,0,0,0,0,0,0,57.96100094,71.586451382,54.459331281,21.917179356,39.765015224,32.334077235,33.840786163,9.5181031662,32.896410711,22.86302644,35.821725513,0,0,0,0,0,0,0,0,0,1.3198023821,6
1.823842,753596,229,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,9.231704838,0,0.807021,0,2,0,0,0,2,0,0,0,3.702485248,5.9352159326,2.7791614009,4.1359245241,0,0,0,0,0,0,0,0,45.860303177,40.318841622,50.30405023,21.984713177,31.077480279,32.511718502,27.550928355,10.632572177,32.777374706,20.418440754,35.37344745,0.6068120022,0,0,0,0,0,1,0,0,3.4830381162,8
3.06799,907058,304,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,4.5959900584,0,0,0,0,0,0,0,0,0,0,0,2.9890279512,6.3910535066,2.8158440853,5.5516957541,0,0,0,0,0,0,0,0,56.975391143,59.290826519,71.368140707,24.906554566,31.275942197,41.051699853,29.300688077,9.3373850035,29.66619071,20.466426909,28.277482965,0,0,0,0,0,0,0,0,0,3.5417638264,7
1.331824,906792,207,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,3.9966570939,0,0,0,0,0,0,0,0,0,0,0,2.9336195086,6.3078544341,2.7516537574,4.6956922601,0,0,0,0,0,0,0,0,49.711210439,50.040942802,47.572123155,22.989553698,49.52863398,32.277491751,30.410898692,9.1892556268,29.449027322,20.706995164,34.211257869,0.5591187223,0,0,0,0,0,0,0,0,2.1687960707,3
2.445963,1240153,291,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5.2562226917,0,0,0,1,0,0,0,0,0,0,0,3.0142886811,7.2591507437,2.7030508381,4.7745651402,0,0,0,0,0,0,0,0,49.474201961,58.179979938,54.272302166,21.927410022,38.602452458,42.181189756,29.151500099,9.7882373543,32.144090619,19.832012614,34.397968321,0,0,0,0,0,0,0,0,0,2.9984113394,6
3.099791,910921,254,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,4.6982204348,0,0,0,0,0,0,0,0,0,0,0,4.7066039441,6.8081987162,2.7715080451,5.5538107885,0,0,0,0,0,0,0,0,47.146565894,52.829387329,50.402848801,22.202646735,31.349067635,28.305321541,30.509243081,13.969369131,43.054527586,26.84972703,45.958041062,0.58894723,0,0,0,0,0,0,0,0,2.550377899,5
4.506168,910903,288,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,0,0,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,4.2098945568,0,0,0,0,0,0,0,0,0,0,0,2.9202327312,6.7020292041,2.6876996932,5.4415727631,0,0,0,0,0,0,0,0,48.180631364,54.12071371,64.166684999,22.26175927,67.861315539,34.74433554,33.301695988,10.006019185,30.252686885,19.592981001,36.993086183,0,0,0,0,0,0,0,0,0,4.091985158,8
5.424348,909725,1025,1,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,1,0,0,0,1,0,0,0,1,1,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0561620036,0,0,6.6264268428,1,0,0,1,0,0,0,0,2.9280808558,6.7064969551,3.2922926268,6.530950752,0,0,0,0,0,0,0,0,42.044339607,47.117046895,48.516619543,28.061534887,27.353598601,26.61224411,27.437288473,15.928221909,50.001630541,33.00761582,48.392162093,0,0,0,0,0,0,0,0,0,5.0437235309,6
3.592149,907172,1164,1,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,1,1,0,0,1,0,1,0,0,1,1,0,1,0,0,0,0,0,0,0,3.9858149746,0,0,0,0,0,0,0,0,0,0,0,3.401768297,6.1317031908,2.749263709,6.1611277545,0,0,0,0,0,0,0,0,46.856987143,47.707735967,57.797172794,22.568540943,56.309601857,33.520137685,32.549953768,9.4922979269,32.85723478,23.154075156,36.635023604,0,0,0,0,0,0,1,0,0,2.7233036984,8
3.503357,906793,292,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,0,0,1,1,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,5.2512862115,0,0,0,0,0,0,0,0,0,0,0,6.0672261207,6.3334086183,2.8059051206,5.9662547883,0,0,0,0,0,0,0,0,56.72533542,55.972354113,54.891895853,21.680699075,62.667193319,29.029980843,41.718146447,10.080142701,32.858736004,17.984771682,31.758160773,0,0,0,34.397934616,0,0,0,0,0,3.2230746064,6
1.155799,908128,1019,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,1,1,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,7.9729302307,2,4,0,1,2,0,0,0,2.8920391501,6.6044383729,2.7394495755,6.1480601306,0,0,0,0,0,0.845082,0,-10.7,43.667089807,52.261573527,46.212276098,25.201156067,25.411586673,33.367078019,27.639884344,11.626682682,35.984510455,25.158145823,39.720120684,0.2691462305,0,0,0,1,54.479942515,0,33.276182041,2,2.0031118078,6
3.059406,1240153,294,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,1,0,0,1,1,0,0,0,0,1,0,0,1,0,0,1,0,0,0,0,0,0,0,5.2562226917,0,0,0,1,0,0,0,0,0,0,0,3.0142886811,7.2591507437,2.7030508381,4.7745651402,0.795264,1,0,0,0,0,0,0,49.474201961,58.179979938,54.272302166,21.927410022,38.602452458,42.181189756,29.151500099,9.7882373543,32.144090619,19.832012614,34.397968321,0,0,0,0,0,0,0,0,0,2.8615569756,8
4.079991,909713,59,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,1,0,0,1,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,4.2589112437,0,0,0,0,0,0,0,0,0,0,0,2.9943320224,6.8625699925,2.6562651888,5.2082461286,0,0,0,0,0,0,0,0,45.413831863,43.175576363,49.408211623,21.40855731,31.292506408,29.249565153,30.968572283,9.7498150596,32.058970505,17.571664993,33.109727137,0.495450235,0,0,0,0,0,0,0,0,3.9030025872,5
2.868592,906830,202,0,0,0,0,0,0,0,1,0,0,1,0,1,0,0,0,0,0,1,0,1,0,0,0,0,1,1,1,1,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,1,0,1,0,0,0,1,0,0,1,4.4080474507,0,0,3.2377493328,1,0,0,0,2,0,0,0,2.8686287901,7.5379994686,2.8368247502,5.5800564821,0,0,0,0,0,0,0,0,45.958761811,45.327549742,45.838675861,22.657094421,29.123666473,29.242788421,26.216113623,9.8359134195,29.933926636,19.918828848,33.117076795,0,0,0,0,0,57.18418478,0,32.835405176,2,2.6238850079,6
5.495467,909725,255,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,1,0,1,1,0,0,0,1,1,1,1,0,0,0,1,0,0,1,1,0,0,1,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0,4.0561620036,0,0,6.6264268428,1,0,0,1,0,0,0,0,2.9280808558,6.7064969551,3.2922926268,6.530950752,0,0,0,0,0,0,0,0,42.044339607,47.117046895,48.516619543,28.061534887,27.353598601,26.61224411,27.437288473,15.928221909,50.001630541,33.00761582,48.392162093,0,0,0,0,0,0,0,0,0,5.3545792045,3
2.966217,906792,291,0,0,1,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,0,0,0,0,0,0,1,1,0,1,0,0,0,1,0,0,0,1,0,0,0,0,1,0,0,0,1,0,1,0,0,0,0,0,0,0,3.9966570939,0,0,0,0,0,0,0,0,0,0,0,2.9336195086,6.3078544341,2.7516537574,4.6956922601,0,0,0,0,0,0,0,0,49.711210439,50.040942802,47.572123155,22.989553698,49.52863398,32.277491751,30.410898692,9.1892556268,29.449027322,20.706995164,34.211257869,0.5591187223,0,0,0,0,0,0,0,0,2.8415524071,5
