IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_833,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_821,Fingerprint_820,Fingerprint_819,Fingerprint_818,Fingerprint_813,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_788,Fingerprint_782,Fingerprint_780,Fingerprint_779,Fingerprint_776,Fingerprint_712,Fingerprint_710,Fingerprint_709,Fingerprint_707,Fingerprint_702,Fingerprint_698,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_676,Fingerprint_674,Fingerprint_672,Fingerprint_669,Fingerprint_648,Fingerprint_646,Fingerprint_644,Fingerprint_635,Fingerprint_629,Fingerprint_625,Fingerprint_617,Fingerprint_611,Fingerprint_588,MOT_3D_RegulatorySpine_CSV,MUT_GUCY2C,REC_R_HSA_194922,REC_R_HSA_3928602,REC_R_HSA_5672965_CSV,PWY_R_HSA_512988_EXP,GO_0007266,GO_0007346_EXP,GO_0010468_CSV,GO_0016477_CSV,GO_0023014_EXP,GO_0030182,GO_0048008,FAM_CK1,EXP_ADCK2,EXP_ERN2,EXP_RYK,EXP_FGR,EXP_NIM1K,Predicted IC50,Validation
2.783339,909264,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.8074186006,3.2344892202,8.5196995396,3.3164857392,2.7264241553,4.8570973607,5
4.429477,909716,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,4.7892796484,10
2.283625,909720,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,3.4974511206,9
5.106849,909732,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,4.4312890237,8
6.97144,909754,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,6.7959304917,2
3.74429,909756,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9381835292,0,0,8.9381835292,0,0,0,4.2448792731,3.2751263007,9.1562701655,3.3608291006,3.1115376113,3.6152915574,4
2.455298,909759,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,2.5504888246,2
2.923145,910784,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2214877832,3.3472958222,9.337699801,3.1176939248,3.5564008859,4.2825194029,1
2.539435,924248,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1084453109,0,0.770379,3.1084453109,0,0,0,5.0029448355,3.6913076968,8.3642095131,3.0368387945,3.0612558758,4.9258139472,1
4.046374,925343,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,3.709942726,7
0.658641,971773,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,4.055909823,6
4.452384,1240166,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,3.4709336568,5
2.871458,1240210,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,4.509423341,6
5.644834,1240215,305,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,4.8972680447,4
2.461752,906999,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.7194,0,1,1,0.7194,3.6102271394,1,8.7228071136,0,0.7194,2.9446837949,0,1,1,3.7236325114,3.4441562899,8.9722431234,3.4429881875,2.8533666786,1.812077522,4
2.37374,907298,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,1.7930664605,2
3.130234,908127,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,1.8136896796,8
1.434791,909264,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.8074186006,3.2344892202,8.5196995396,3.3164857392,2.7264241553,1.8594359326,8
0.915207,909716,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,1.8316990372,4
2.528054,909720,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,1.8134227061,7
3.078081,909732,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,1.8143700047,5
5.832181,909754,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,3.6561831491,3
2.971502,909756,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,8.9381835292,0,0,8.9381835292,0,0,0,4.2448792731,3.2751263007,9.1562701655,3.3608291006,3.1115376113,1.8142053625,2
0.856135,909759,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,1.3812657273,3
1.944808,910784,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2214877832,3.3472958222,9.337699801,3.1176939248,3.5564008859,1.7364519912,9
2.654936,924248,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,1,3.1084453109,0,0.770379,3.1084453109,0,0,0,5.0029448355,3.6913076968,8.3642095131,3.0368387945,3.0612558758,3.1886054828,7
3.451982,925343,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,1.9192017602,5
3.464081,971773,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,1.7533913607,8
2.179785,1240166,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,1.9094923265,1
1.464736,1240210,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,1.814905178,4
1.757619,1240215,306,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,1.8711294352,10
2.015372,906999,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.7194,0,1,1,0.7194,3.6102271394,1,8.7228071136,0,0.7194,2.9446837949,0,1,1,3.7236325114,3.4441562899,8.9722431234,3.4429881875,2.8533666786,3.6770437665,2
-0.994829,907298,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,-0.139300864,10
3.795398,908127,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,3.1854993359,2
-0.349744,909264,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.8074186006,3.2344892202,8.5196995396,3.3164857392,2.7264241553,1.2043304546,8
1.293688,909716,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,3.0055978947,6
-1.787782,909720,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,0.2126883895,5
1.132531,909732,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,2.7026043607,7
5.608862,909754,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,4.4966328803,3
1.081178,909756,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,8.9381835292,0,0,8.9381835292,0,0,0,4.2448792731,3.2751263007,9.1562701655,3.3608291006,3.1115376113,1.7105198304,7
-0.539788,909759,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,0.7211812249,3
-2.100879,910784,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2214877832,3.3472958222,9.337699801,3.1176939248,3.5564008859,-0.62245997,4
0.551236,924248,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,1,3.1084453109,0,0.770379,3.1084453109,0,0,0,5.0029448355,3.6913076968,8.3642095131,3.0368387945,3.0612558758,1.7276930894,7
0.726731,925343,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,2.8078129485,7
-1.919439,971773,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,-0.395071285,7
1.474732,1240166,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,2.5304494191,9
0.048274,1240210,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,2.4963352005,2
1.849621,1240215,308,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,1.9672687319,10
4.889695,906999,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.7194,0,1,1,0.7194,3.6102271394,1,8.7228071136,0,0.7194,2.9446837949,0,1,1,3.7236325114,3.4441562899,8.9722431234,3.4429881875,2.8533666786,5.6802916673,2
4.484677,907298,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,4.9246647032,5
5.125919,908127,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,4.9260508501,9
4.509253,909264,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.8074186006,3.2344892202,8.5196995396,3.3164857392,2.7264241553,4.922759698,8
4.370154,909716,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,4.9180925098,3
3.677427,909720,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,4.2038909817,8
4.797872,909732,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,4.9254168884,9
6.97144,909754,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,8.2606006042,7
5.125168,909756,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9381835292,0,0,8.9381835292,0,0,0,4.2448792731,3.2751263007,9.1562701655,3.3608291006,3.1115376113,5.3716111441,7
2.750089,909759,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,3.7350591704,7
4.576347,910784,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,4.2214877832,3.3472958222,9.337699801,3.1176939248,3.5564008859,4.9220578915,7
4.807762,924248,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,3.1084453109,0,0.770379,3.1084453109,0,0,0,5.0029448355,3.6913076968,8.3642095131,3.0368387945,3.0612558758,4.9220155369,10
5.248262,925343,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5888125298,0,0,0,0,0,1,4.2390390571,3.3954472805,9.0218818212,3.2086839365,2.7010212964,5.2056897858,2
2.58016,971773,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,5.7221562031,3.205215313,9.5638126773,3.2199515179,3.0608735549,4.9108529587,8
5.047587,1240166,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,1,3.5590213112,0,0,2.7966849473,0,0,0,4.7149560427,3.6888461859,8.8017760637,3.5742981237,2.9603588189,4.9501446679,6
5.052196,1240210,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,7.3665412221,0,0,0,0,0,0,0,1,3.4971064594,3.3498889743,8.581163254,3.1607175492,3.1663443872,4.9185079145,8
3.316668,1240215,309,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,1,0,0,0,1,0,1,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,3.8930960603,3.3247325714,8.5109252242,3.5035121495,2.6989282083,4.9251253643,7
0.354926,906999,312,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.7194,0,1,1,0.7194,3.6102271394,1,8.7228071136,0,0.7194,2.9446837949,0,1,1,3.7236325114,3.4441562899,8.9722431234,3.4429881875,2.8533666786,0.1641318845,2
-2.295425,907298,312,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,3.0107009294,0,0,0,0,0,0,4.4562414867,3.5474517663,9.63248475,3.1559601532,2.7348287387,-0.620733486,3
0.076352,908127,312,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,2.9748121194,0,1.27964,2.9748121194,0,0,1,4.0966750028,3.499572486,9.5079406295,3.360290995,2.6475471627,-0.564648289,8
0.816616,909264,312,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,0,0,1,3.8074186006,3.2344892202,8.5196995396,3.3164857392,2.7264241553,-0.589705781,10
0.211348,909716,312,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.635086,8.8914216207,0,0,0,0.635086,0,1,0,0,4.2495881915,3.4477841095,9.6673952988,3.2598175732,2.6366341822,0.1871418416,7
0.225622,909720,312,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0.802971,0,0,0,0,0,4.6348177564,3.1441572542,9.0221807615,3.1486160513,3.1232123547,-0.624202053,5
0.24935,909732,312,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,1,3.7790879951,3.5338686051,9.5657933907,3.1582954517,3.105074886,-0.619034995,9
1.681072,909754,312,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0.874992,0,3,2,1.175211,12.927476406,3,17.748822477,0,1.249564,14.083018237,1,2,4,3.6113537418,3.6073909011,8.3926044701,3.4325402902,2.6897477408,2.6257414359,3
0.164536,909756,312,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,8.9381835292,0,0,8.9381835292,0,0,0,4.2448792731,3.2751263007,9.1562701655,3.3608291006,3.1115376113,-0.630941271,3
0.076019,909759,312,0,0,0,0,0,0,0,1,0,0,0,0,1,0,0,0,0,0,0,0,0,1,1,0,1,1,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,0,0,0.785587,0,0,0,0,0,4.4628164451,3.2428812946,9.2656056166,3.2031103091,3.1253100296,-0.608852135,3
