IC50,Cancer,Drug,From_Sanger,Fingerprint_860,Fingerprint_835,Fingerprint_834,Fingerprint_828,Fingerprint_826,Fingerprint_825,Fingerprint_819,Fingerprint_818,Fingerprint_806,Fingerprint_799,Fingerprint_797,Fingerprint_780,Fingerprint_776,Fingerprint_710,Fingerprint_709,Fingerprint_697,Fingerprint_694,Fingerprint_687,Fingerprint_686,Fingerprint_677,Fingerprint_648,Fingerprint_646,Fingerprint_635,Fingerprint_629,Fingerprint_617,Fingerprint_611,GO_0034976,EXP_STK10,EXP_PLK3,EXP_PRKCG,EXP_CLK4,EXP_TLK1,Predicted IC50,Validation
2.45331,1290722,1038,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,2.0886027223,3
4.24674,906696,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,4.9794323289,2
5.304008,906795,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,5.2189911714,1
4.936203,906864,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,5.2767816543,9
4.470123,910568,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,4.8243874321,7
5.002848,924102,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,4.9418033986,2
4.281061,924104,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,4.8527154556,4
4.525571,924238,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,4.9598558616,9
5.93407,930299,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,5.3994242244,3
4.116706,1240154,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,4.6299727632,4
5.161611,1240223,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,4.932583671,6
4.950581,1290722,1039,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,1,0,0,1,1,0,0,0,0,1,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,5.1187837072,8
3.597231,906696,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,3.3894896563,4
4.927986,906795,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,3.8419172622,4
3.563529,906864,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,3.9469354705,2
2.620335,910568,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,3.0745693422,2
2.538078,924102,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,3.355638742,4
3.410669,924104,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,3.1925006718,1
4.289204,924238,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,3.3208780374,6
2.451308,930299,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,4.1638537478,7
2.361712,1240154,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,2.8428463661,8
3.738743,1240223,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,3.3139405559,5
4.107589,1290722,1042,1,0,0,0,0,0,0,1,1,0,0,0,0,0,1,1,0,0,0,0,1,0,0,1,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,3.6392853754,6
2.218057,906696,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,3.508070735,3
4.822336,906795,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,4.652981301,9
4.13545,906864,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,4.9008501577,7
3.760726,910568,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,3.2375876579,4
3.276226,924102,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,3.9046782512,10
3.72375,924104,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,3.4838068107,9
4.530098,924238,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,3.6910777339,4
5.429668,930299,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,5.2302485319,4
3.60276,1240154,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,3.2854544238,10
4.484514,1240223,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,3.9242624144,6
4.52468,1290722,1043,1,0,0,0,0,0,0,1,0,0,0,0,0,0,1,1,0,0,0,1,1,0,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,4.4283758872,1
2.664176,906696,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,1.6678889755,10
2.158939,906795,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,2.13008953,2
1.012565,906864,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,2.3348181823,8
2.913388,910568,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,1.4172536792,3
3.023309,924102,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,1.6227291382,9
2.14696,924104,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,1.5093892123,5
1.128948,924238,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,1.5621157539,7
3.21727,930299,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,2.6047521762,4
0.198639,1240154,1046,1,0,0,0,0,0,0,0,1,0,0,1,0,1,1,1,1,0,1,0,1,0,0,0,0,1,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,1.2725379298,8
1.593743,906696,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,1.2204685124,1
3.154958,906795,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,2.6028545295,1
2.354841,906864,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,2.9854787867,8
1.482147,910568,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,0.9945372619,2
3.346143,924102,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,2.1482716765,3
2.717266,924104,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,1.486943492,4
1.98416,924238,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,1.3791439305,6
4.179523,930299,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,3.4031925529,8
2.507174,1240154,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,1.8641476814,5
2.303889,1240223,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,2.0230280419,9
3.415255,1290722,1049,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,2.4135297005,9
0.909311,906696,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,0.9259731636,3
3.205958,906795,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,2.530683638,5
1.461635,906864,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,2.9474293463,10
0.661719,910568,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,1.2208917623,10
1.577219,924102,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,1.2020904988,8
1.536469,924104,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,0.7270578425,9
2.616064,924238,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,2.0698010841,5
2.252922,930299,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,3.4001292204,3
0.261403,1240154,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,0.7845502029,9
0.091369,1240223,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,1.575972819,8
3.18388,1290722,1050,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,2.6558382297,8
2.606193,906696,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,3.5922975134,6
3.728468,906795,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,4.5029672489,7
4.367126,906864,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,4.8771526292,4
2.069883,910568,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,3.1647759866,8
2.830491,924102,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,3.6670158844,4
3.245221,924104,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,3.3187344071,3
2.734471,924238,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.9113196476,5.2015304215,3.2564228182,4.8776174633,5.6384045499,3.3794638602,1
5.02365,930299,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,5.182389482,1
1.176835,1240154,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,3.0983529996,6
2.934997,1240223,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,3.5073441109,2
1.907928,1290722,1052,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,3.9731591886,4
-0.685859,906696,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,1.2364866128,7
1.977333,906795,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,2.3289985616,1
2.36727,906864,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,3.8818917369,7
1.17896,910568,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,0.8051804686,5
1.488472,924102,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,1.3976799378,7
1.40628,924104,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,1.1027018238,5
0.501832,1240154,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,0.8633641172,6
1.883754,1240223,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,1.5427242529,4
2.101271,1290722,1053,1,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,1,0,0,0,1,0,1,0,0,0,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,2.1723666463,6
-1.539123,906696,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,-0.92246838,7
1.249235,906795,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,0.8197180891,5
2.847099,906864,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,1.1279521966,9
-0.587881,910568,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,-1.088441149,6
1.252063,924102,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,0.0859999299,9
0.119867,924104,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,-0.732035914,5
-0.007182,1240154,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,-0.115703683,3
-0.781624,1240223,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,-0.041059716,7
1.277459,1290722,1054,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,1,0,0,0,1,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,0.991627501,10
-3.423126,906696,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,-3.34579549,2
-3.088544,906795,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,-2.601232239,1
-3.658832,906864,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,-2.466540866,10
-4.084813,910568,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,-2.991265342,6
-3.095591,924102,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,-2.815213866,6
-3.876709,924104,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,-3.40975054,10
2.022828,930299,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,-0.64546989,2
-3.633781,1240154,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,-2.989167861,5
-3.737408,1240223,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,-3.24649948,4
-2.316035,1290722,1057,1,0,0,0,0,0,0,0,0,0,0,1,0,0,1,1,1,0,0,0,1,0,1,0,0,0,1,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,-2.433536552,1
-0.920557,906696,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,-0.284797024,9
-0.359673,906795,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,0.1381628022,1
0.918101,906864,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,0.301930549,6
-0.437438,910568,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,-0.563219347,7
0.437048,924102,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,-0.313914453,4
-0.553446,924104,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,-0.481451186,2
0.146281,930299,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,0.6814025413,10
-1.760751,1240154,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,-0.787225469,4
-0.842915,1240223,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,-0.368020345,5
0.45668,1290722,1059,1,0,0,0,0,0,0,1,0,0,0,1,0,0,1,1,1,0,0,0,1,0,0,0,0,1,0,1,4.8540869637,4.5379167929,3.2929922365,4.4295536292,5.3884799085,-0.053207932,1
-4.745907,906696,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.6887633734,5.0922033689,3.2913097329,4.1059921867,5.1641008541,-3.942332117,7
-2.697249,906795,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4.3553195447,4.2311411462,3.1845247075,3.7161075629,5.5401487952,-1.874492442,6
-1.026621,906864,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,3.684231487,4.3789523414,3.1605538831,3.445590008,5.2804209954,-1.475964041,9
-1.577625,910568,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.4744699407,5.0317296711,3.3485190305,5.1440836553,5.0653079701,-3.430931525,2
-2.573997,924102,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.2805996096,5.0604123505,3.3954973622,4.2441295163,5.5344648704,-3.182592474,4
-2.555203,924104,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,5.4871670756,5.7365564945,3.3416628895,4.2002853487,5.2892507401,-4.378406976,1
1.864892,930299,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,1,3.0410457739,4.0498271824,3.1467814703,3.7019469694,6.274361535,1.0479812179,7
-4.599311,1240154,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4.7162444395,5.6212543196,3.469323839,5.0934769034,5.1072256447,-3.786634801,2
-4.72149,1240223,1060,1,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,1,0,0,0,0,1,0,0,4.6718875837,5.6752311381,3.2892047784,4.1705082584,5.5296149889,-3.857399175,2
